Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
1CMET2-PWY: folate transformations III (E. coli)	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	6.92429e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49813e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Lachnospiraceae	1.50597e-06	4.7604e-06	7.38944e-07	6.34087e-06	5.625007e-06	2.755474e-06	8.34444e-07	9.09051e-06	0	0	2.46149e-06	0	3.5599e-05	9.9892e-05	0.00012171306	0.0001293552	1.485781e-06	1.307241e-06	4.210428e-05	0	6.3611259e-05	0	0	0	0	0	0	0	0	0	3.076183e-05	5.172159e-05	5.572469e-05	4.02866e-06	6.9522e-06	0	0	0	1.17894e-05	0	0	0	0	0	4.8935261e-06	1.65543e-06	3.878493e-05	6.60015e-05	0	0	1.629138e-05	0	5.376511e-05	2.147274e-05	0	4.61076e-05	4.237461e-06	2.88136e-05	6.224482e-06	7.679217e-06	1.0234972e-05	2.438337e-05	2.25667e-06	1.217212e-05	2.1308858e-05	2.803684e-05	2.119987e-05	9.4692e-07	1.118136e-05	1.1779164e-05	1.219341e-05	3.56047e-06	1.918832e-05	1.2515671e-05	9.73345e-06	3.5331491e-05	8.98349e-06	1.6902691e-05	2.493148e-05	0	1.708408e-05	3.64715e-05	2.74962e-05	2.004167e-05	1.416894e-05	1.1397722e-05	7.511578e-06	2.968078e-05	0	0	0	0	0	0	0	0	0	0	0	2.65653925e-05	0	0	0	0	3.8525e-05	0	0	0	1.99529e-06	0	1.17206e-06	3.842725e-05	5.6779922e-05	3.557165e-05	0	4.75968e-05	1.153141e-05	6.219122e-05	4.38833e-05	2.185624e-05	4.44545e-05	1.293537e-05	0	0.000130922	0	0	0	0.00011730921	0	5.110245e-05	0	2.53491e-06	6.746871e-05	0	0.0001040512	0	8.325033e-05	5.6119336e-05	0	0	0	0	0	2.169824e-06	0.000115235556	0	0	0	7.04781e-06	2.3469704e-05	5.93718e-07	2.208786e-05	3.099003e-05	1.4521969e-05	4.661229e-06	2.70014e-05	4.958419e-05	0	0	0	2.37075e-05	3.59375e-05	6.66842e-05	8.09843e-05	8.506041e-05	4.288768e-05	9.007647e-05	2.43868941e-05	1.9107216e-05	8.563972e-06	3.143416e-05	3.45793e-06	2.775061e-06	5.874106e-06	2.503802e-05	2.60715e-06	0	0	0	2.438086e-06	1.609165e-05	0
1CMET2-PWY: folate transformations III (E. coli)	f__Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.451904e-07	0	3.52691e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78963e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14598e-06	9.17221e-07	0	0	9.2675e-07	1.78962e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10681e-07	0	1.68679e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16267e-06	0	0	0	0	0	1.73866e-06	0	0	0	0	6.02674e-07	0	2.52037e-06	2.08341e-06	0	0	4.631331e-06	8.84998e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28782e-06	1.41283e-06
1CMET2-PWY: folate transformations III (E. coli)	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30543e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76981e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.54254e-06	0	4.14532e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07572e-06	0	2.24642e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39147e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Rikenellaceae	0	0	1.88479e-06	0	0	9.30621e-07	8.7538e-07	8.97591e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13037e-06	6.34973e-06	2.35353e-06	4.97952e-06	1.09281e-05	0	0	0	0	0	0	0	0	0	5.22427e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50399e-06	0	0	9.27018e-07	3.28768e-06	5.34871e-06	1.21453e-05	4.62438e-06	1.35565e-06	0	0	0	0	0	3.79143e-05	2.97633e-05	1.005531e-05	6.78254e-06	3.66486e-05	3.79604e-05	4.58278e-06	1.873584e-05	0	0	0	0	0	0	0	0	0	0	0	1.61393e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39426e-06	0	0	1.08535e-06	1.41135e-06	6.68458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88783e-06	0	0	0	0	0	1.4124e-05	0	0	0	0	9.73233e-07	0	2.60276e-05	1.33661e-05	0	0	9.03085e-06	9.23093e-06	0	8.96552e-06	1.04819e-05	2.01077e-06	1.93706e-06	3.90482e-06	6.2032544e-05	8.51815e-05	0	1.747591e-06	0	0	0	0	5.15632e-06	0	0	0	0	0	0	0	0	0	3.80967e-06	0
1CMET2-PWY: folate transformations III (E. coli)	f__Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	8.32316e-06	4.53489e-06	1.3983e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41664e-06	1.22248e-05	1.18682e-05	0	1.84937e-06	0	0	0	0	0	0	3.75787e-06	0	0	0	0	0	0	0	0	9.44946e-07	0	0	3.46382e-06	0	1.11414e-05	0	0	0	0	0	0	7.87486e-07	0	0	0	1.74577e-06	0	0	3.81651e-06	0	1.84139e-06	3.22851e-06	8.46747e-07	8.2844e-07	0	0	0	0	0	0	0	0	0	0	0	3.18065e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.46065e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44262e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34572e-06	0	0	0	0	0	0	0	0	0	0	3.87889e-06	2.63062e-06	0	9.50386e-07	0	2.04003e-06	2.82204e-06	0	0	0	0	0	7.0775e-06	0	3.83087e-06	0	0	0	0	0	0	0	3.89978e-06	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79294e-06	4.90283e-06	1.03691e-06	0	0	0	0	2.88144e-07	0	0	0	0	0	0	0	3.32381e-06	3.82309e-06	2.215403e-06	5.58775e-06	1.38164e-06	0	0	0	4.96401e-07	0	2.583688e-06	2.185141e-06	1.021191e-05	5.21493e-06	0	0	0	0	0	0	1.07211e-05	0	1.6332e-06	5.43196e-06	0	2.42658e-06	0	0	0	0	0	7.50235e-07	0	0	0	0	1.23885e-06	1.23383e-06	0	1.02811e-06	1.08237e-06	1.62586e-06	5.362575e-06	2.43591e-06	9.72018e-07	0	0	8.90275e-07	3.44821e-07	0	6.48114e-06	7.96764e-06	3.32849e-06	0	5.29356e-06	6.34671e-06	5.17361e-06	5.1424e-07	0	0	0	0	0	0	0	0	0	0	0	1.74288e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87515e-07	0	0	0	0	0	0	5.23783e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38497e-05	0	0	0	0	0	1.976617e-06	0	0	0	0	6.67284e-06	0	2.07356e-05	1.426078e-05	0	0	1.70109e-05	6.554207e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5104e-07	0	0	0	0	0	1.63134e-06	0	0	0	1.64171e-06	1.33189e-06
1CMET2-PWY: folate transformations III (E. coli)	f__Veillonellaceae	0	0	0	0	0	0	6.64844e-07	0	0	1.6436e-07	1.99232e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82712e-07	0	0	0	0	0	8.57408e-07	0	0	0	0	0	0	6.45074e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47251e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71274e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96319e-07	0	0	1.7952e-06	8.71075e-08	0	0	0	0	6.41724e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	f__Enterobacteriaceae	0	0	0	0	0	0	4.4583841e-05	0	0	1.77437821e-05	1.25603e-06	2.62118e-07	0	0	0	0	0	4.319596e-06	0	1.545199e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.198327e-06	0	0	5.6690699e-05	1.05641e-05	0	1.0021e-05	0	0	3.11813427e-05	8.38718e-06	2.72325e-06	1.15416e-05	0.000121423	0	0	8.18348e-06	9.07235e-06	0	2.4756425e-05	0	0	1.60188e-06	0	6.8359e-06	0	4.67252e-06	2.23532e-06	0	0	8.7519929e-06	0	0	0	0	0	0	0	2.91311e-06	0	1.96325e-06	6.00045e-06	0	0	0	0	1.25913e-06	0	0	0	0	0	2.72972e-07	5.90446e-07	0	0	0.000121162	2.61535e-05	0	9.32298e-06	0	1.66478e-05	2.96498e-05	0	3.63204e-07	4.07034e-06	4.020502e-06	0	0	4.2276e-06	0	2.45452e-06	0	3.169539e-07	1.005971e-06	2.65651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44545e-07	4.5011694e-05	0	8.4482341e-05	7.48913e-05	1.67703e-06	9.27454e-07	3.5675313e-06	0	0	5.835047e-05	2.19247e-07	0	5.28146e-07	0	4.67496e-07	0	1.9141e-06	7.300383e-06	0	8.3287025e-06	1.61272e-05	0	0	3.03951e-05	1.02228069e-05	6.449535e-06	3.64186e-06	6.706852e-05	0	0	0	3.4680889e-05	0	0	0	4.8434649e-06	3.44547e-05	2.78633e-05	2.85819e-06	4.36915e-05	5.58346e-06	1.14073e-05	1.23138e-05	0	0	2.91623e-07	0	9.38951e-07	0	0	0	0	0	3.188286e-06	8.46888e-06	1.35754052e-05	2.862858e-06	1.795335e-06	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis	f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	3.0119879e-05	2.41042e-05	3.0067538e-05	7.89862e-06	8.95392e-07	3.95014e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06497e-06	7.31475e-07	4.79292e-06	0	0	0	0	0	0	0	0	0	0	0	2.679713e-06	0	0	1.04199e-05	2.34002601e-05	7.13202e-06	0	4.24183016e-05	0	0	0	0	0	2.30455e-06	0	0	0	0	0	4.43141e-06	0	1.83172e-06	0	0	0	0	2.882833e-06	0	9.96707e-06	7.48627e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.716319e-06	0	8.789742e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53147e-07	2.33490864e-05	1.327041e-05	0	2.3479614e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05961e-06	3.322748e-06	1.040895e-05	2.606662e-06	1.6628338e-06	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	2.20045e-06	2.5124e-06	5.3145e-06	0	0	0	0	0	2.98809e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85374e-07	0	1.30405e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58935e-07	4.00949e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88199e-07	0	0	0	0	0	0	0	4.446e-06	0	2.21124e-06	0	2.939474e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3007e-07	5.65796e-07	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	f__Enterobacteriaceae	1.74571e-05	0	0	0	0	0	9.9117258e-05	0	0	7.7489841e-05	4.6249995e-05	7.2617609e-05	1.2830048e-05	0	4.85047e-06	0	1.31792e-05	5.301571e-05	0	2.7688061e-05	1.79863e-05	3.5739514e-05	0	0	0	0	0	0	0	0	0	0	4.15479e-06	0	0	0.000248786981	4.47158e-05	2.25572e-06	6.80344e-05	0.000142973	2.5599e-05	8.98435e-05	2.73688e-05	5.09883e-06	6.995367e-05	0.000229608	4.31077e-06	2.05874e-05	3.9277689e-05	4.580699e-05	0	0.000107917072	0	0	1.2982e-05	0	1.42101e-05	2.57612e-06	9.67442e-06	7.26389e-06	0	0	1.91178e-05	7.18381e-06	4.11835e-06	2.40849e-06	3.1607e-05	0.000103331	1.91036e-06	1.05877e-05	1.270108e-05	2.64209e-05	2.730571e-05	4.34041e-05	2.07301e-05	0	2.64717e-05	1.83582e-05	5.0138889e-06	0	0	0	0	0	0	1.01487e-06	0.000126178	0	0.000187098344	0.000147286139	0	6.7268789e-05	0	7.5459149e-05	8.0629012e-05	7.8007e-05	1.37109e-06	1.5763945e-05	2.7539133e-05	0.00012238	0	1.2003e-05	0	5.7797e-06	3.40408e-06	0.000173089442	0.0001650167877	7.55647e-06	0	5.341905e-06	0	0	0	0	0	6.55022e-06	0	0	0	0	0	1.32891e-05	0.0001397142937	0	0.000166125716	0.000144529632	1.12573e-05	9.12307e-06	5.88466672e-05	0	0.000186317	0.000122773	4.0700147e-05	0.00027796	3.2994065e-05	0.000136618	2.161206e-05	0	0.0002142679	0.0001185302134	7.05316e-06	0.000167622191	8.877522e-05	1.43994e-05	4.32749e-06	8.562337e-05	0.0001743476499	0.0001476239374	1.0566914e-05	0.000124395	0	1.00342e-05	8.83699e-07	0.00011619915	9.32243e-06	1.71658e-05	2.61302e-06	0.000197676086	8.8382738e-05	5.5195115e-05	1.1741e-05	9.33774e-05	1.25354e-05	2.75005e-05	2.79016e-05	0	0	4.03782e-06	3.03358e-06	5.275218e-06	0	1.525377e-05	8.211859e-06	2.62194e-05	0	1.345463e-05	2.039243e-05	4.132495e-05	1.3527032e-05	3.4226e-06	0	1.83504e-06
ANAEROFRUCAT-PWY: homolactic fermentation	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47599e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51894e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	f__Lactobacillaceae	0	6.3506e-07	0	0	0	0	0	3.94306e-06	0	0	8.76184e-08	0	0	0	0	0	1.49675e-07	4.57232e-06	0	0	0	8.788362e-06	0	0	0	0	0	0	0	0	1.929965e-06	0	0	0	0	0	1.49588e-06	1.404413e-06	0	0	0	0	0	0	0	0	0	0	0	1.92305e-06	0	7.14276e-06	0	0	0	2.95754e-07	0	0	0	0	0	7.06543e-07	0	0	9.70151e-07	0	0	0	2.046823e-06	0	0	9.14184e-07	0	6.24356e-07	0	2.46257e-06	0	0	0	2.61876e-06	0	0	0	0	0	0	0	0	0	0	2.83926e-05	0	5.48626e-05	0	0	9.7470593e-05	0	0.0001190102	6.86061e-06	0	0	0	0	0	0	8.70614e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30079e-06	0	0	4.42434e-07	0	0	0	0	1.91577e-05	5.32131e-07	0	1.309883e-05	0	0	0	1.94714e-06	7.09982e-06	0	7.73104e-06	0	1.632584e-06	0	0	0	0	6.92247e-08	0	0	0	0	0	0	0	0	2.16556e-06	1.689929e-05	1.21882e-06	0	0	9.17695e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3706e-06	0	0	0	1.05495e-05
ANAEROFRUCAT-PWY: homolactic fermentation	f__Streptococcaceae	0	0	0	0	0	0	0	0	0	0	0	5.13821e-07	0	0	1.05102e-06	0	0	0	2.28447e-06	8.95617e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53211e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.516853e-06	9.09963e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96326e-06	0	0	0	0	0	0	0	0	2.24645e-07	0	0	0	3.03995e-07	0	0	0	0	0	0	3.64757e-07	0	0	0	0	0	0	4.60524e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44782e-07	0	8.05259e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97588e-06	0	0	0	1.07328e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14258e-07	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	f__Actinomycetaceae	0	7.26089e-08	2.91062e-07	0	0	0	5.51049e-07	0	6.37121e-07	6.038499e-06	7.11864e-07	2.699211e-06	0	0	1.734205e-06	0	3.90567e-07	1.209208e-06	8.98239e-07	6.893776e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54298e-06	1.350125e-06	2.43118e-07	3.66524e-07	6.00462e-07	0	0	3.23911e-07	2.55525e-07	0	2.13189e-06	1.8130405e-06	2.034151e-06	7.05322e-07	0	5.714589e-06	2.927936e-06	5.257989e-06	1.86798e-06	3.885526e-06	2.435591e-06	2.748931e-06	2.359016e-06	9.88472e-06	2.934032e-06	1.0634492e-05	1.77849e-06	2.323104e-06	0	0	0	0	0	0	0	0	0	0	1.05004e-06	0	0	4.67997e-07	4.15497e-07	8.18729e-07	0	1.285331e-06	1.94276e-06	0	5.45634e-07	0	0	1.9489676e-05	2.265229e-06	2.5948804e-06	1.3914355e-05	0	9.672734e-06	1.80678e-05	0	0	0	0	6.24223e-07	0	0	0	4.431286e-06	0	0	4.348374e-07	0	0	1.11589e-07	0	0	0	4.023936e-06	0	2.796668e-06	1.12996e-07	0	1.729248e-06	0	0	0	3.716011e-06	0	7.057898e-07	5.90014e-07	5.081702e-06	0	0	0	0	0	0	0	7.11142e-07	8.301321e-06	8.01694e-07	0	0	0	2.3245e-06	0	7.6956e-07	0	0	1.484256e-06	0	0	0	0	0	0	2.818152e-06	3.53452e-07	0	0	1.661935e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.69159e-07	0	0	0	1.163611e-06	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	f__Bacteroidaceae	0	0	1.09909e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.57878e-07	2.15399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98434e-07	0	1.897481e-06	0	0	0	0	0	0	0	0	0	3.67411e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31654e-05	5.22937e-07	1.3392845e-06	3.68278e-06	1.373419e-06	0	3.94639e-06	0	0	8.11987e-07	2.60935e-06	0	2.45024e-06	1.565824e-06	0	4.34449e-06	8.466784e-06	6.02284e-06	2.157422e-06	9.424801e-06	7.339608e-06	4.507955e-06	2.26159e-06	0	0	0	0	0	0	0	0	0	0	0	1.13456e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42622e-07	0	0	7.96178e-07	0	1.62213e-06	0	0	0	0	0	0	0	3.24703e-05	0	0	4.14808e-06	0	4.13676e-06	0	0	1.648758e-05	0	0	0	0	0	1.30457e-05	1.02521e-06	0	0	0	4.22912e-06	0	1.102564e-05	1.04034e-05	5.6036e-07	0	1.634738e-05	9.02385e-07	5.98233e-07	0	0	0	0	0	0	0	0	8.07113e-06	6.28455e-06	1.342366e-06	1.157097e-06	4.21431e-06	4.76096e-07	0	0	0	0	0	0	0	0	0	0	0
