Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ANAEROFRUCAT-PWY: homolactic fermentation	p__Proteobacteria	1.74571e-05	0	0	0	0	0	9.9117258e-05	0	0	7.7489841e-05	4.6249995e-05	7.2617609e-05	1.2830048e-05	0	4.85047e-06	0	1.31792e-05	5.301571e-05	0	2.7688061e-05	1.79863e-05	3.5739514e-05	0	0	0	0	0	0	0	0	0	0	4.15479e-06	0	0	0.000248786981	4.47158e-05	2.25572e-06	6.80344e-05	0.000142973	2.5599e-05	8.98435e-05	2.73688e-05	5.09883e-06	6.995367e-05	0.000229608	4.31077e-06	2.05874e-05	3.9277689e-05	4.580699e-05	0	0.000107917072	0	0	1.2982e-05	0	1.42101e-05	2.57612e-06	9.67442e-06	7.26389e-06	0	0	1.91178e-05	7.18381e-06	4.11835e-06	2.40849e-06	3.1607e-05	0.000103331	1.91036e-06	1.05877e-05	1.270108e-05	2.64209e-05	2.730571e-05	4.34041e-05	2.07301e-05	0	2.64717e-05	1.83582e-05	5.0138889e-06	5.47599e-05	0	0	0	0	0	1.01487e-06	0.000126178	0	0.000187098344	0.000147286139	0	6.7268789e-05	0	7.5459149e-05	8.0629012e-05	7.8007e-05	1.37109e-06	1.8282885e-05	2.7539133e-05	0.00012238	0	1.2003e-05	0	5.7797e-06	3.40408e-06	0.000173089442	0.0001650167877	7.55647e-06	0	5.341905e-06	0	0	0	0	0	6.55022e-06	0	0	0	0	0	1.32891e-05	0.0001397142937	0	0.000166125716	0.000144529632	1.12573e-05	9.12307e-06	5.88466672e-05	0	0.000186317	0.000122773	4.0700147e-05	0.00027796	3.2994065e-05	0.000136618	2.161206e-05	0	0.0002142679	0.0001185302134	7.05316e-06	0.000167622191	8.877522e-05	1.43994e-05	4.32749e-06	8.562337e-05	0.0001743476499	0.0001476239374	1.0566914e-05	0.000124395	0	1.00342e-05	8.83699e-07	0.00011619915	9.32243e-06	1.71658e-05	2.61302e-06	0.000197676086	8.8382738e-05	5.5195115e-05	1.1741e-05	9.33774e-05	1.25354e-05	2.75005e-05	2.79016e-05	0	0	4.03782e-06	3.03358e-06	5.275218e-06	0	1.525377e-05	8.211859e-06	2.62194e-05	0	1.345463e-05	2.039243e-05	4.132495e-05	1.3527032e-05	3.4226e-06	0	1.83504e-06
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Actinobacteria	6.021788e-05	3.91138089e-05	6.5173452e-05	6.2425e-05	6.047543e-05	1.567018e-05	1.4503749e-05	3.98384e-05	6.37121e-07	6.038499e-06	7.11864e-07	2.699211e-06	0	0	1.734205e-06	0	3.90567e-07	1.0621788e-05	8.98239e-07	9.259446e-06	0	0	0	0	0	0	0	0	0	0	2.74546e-06	3.7653e-06	1.06977e-05	0	0	0	0	1.54298e-06	2.0915525e-05	1.5204018e-05	6.872514e-06	2.7598062e-05	2.39183e-05	4.30878e-05	3.23911e-07	1.8118225e-05	0	8.710649e-05	6.6235005e-06	2.034151e-06	7.05322e-07	1.18548e-05	5.714589e-06	2.927936e-06	5.257989e-06	1.86798e-06	1.0580816e-05	2.435591e-06	1.4189731e-05	2.1612216e-05	9.88472e-06	2.934032e-06	3.4488992e-05	1.175502e-05	2.8019504e-05	8.35138e-06	0	2.23877e-06	0	0	0	0	0	0	0	1.05004e-06	0	0	1.4850697e-05	4.15497e-07	8.18729e-07	1.18065e-05	1.5243831e-05	2.589806e-05	1.36942e-05	5.45634e-07	2.29874e-07	1.58828e-05	1.9489676e-05	2.265229e-06	2.5948804e-06	1.3914355e-05	0	9.672734e-06	1.80678e-05	0	0	0	0	6.24223e-07	0	0	0	4.431286e-06	0	0	4.348374e-07	0	0	1.11589e-07	0	0	0	4.023936e-06	0	2.796668e-06	1.7135496e-05	0	1.729248e-06	4.41558e-05	9.51136e-05	2.46858e-05	2.7198011e-05	0	2.41401898e-05	3.6294114e-05	5.081702e-06	2.48916e-05	0	2.18276e-05	0	1.27306e-05	1.73469e-05	0	2.7487742e-05	8.301321e-06	3.9639094e-05	0	0	0	2.3245e-06	0	7.6956e-07	6.113e-06	4.36837e-05	1.484256e-06	0	0	0	1.94562e-06	0	9.37848e-06	5.3425452e-05	4.866452e-06	0	1.45383e-05	2.6211535e-05	0	0	0	0	0	0	0	0	1.49671e-05	3.87479e-06	1.35417e-05	1.24682e-05	1.5725959e-05	3.14085e-05	7.10677e-06	4.78649e-06	1.163611e-06	0	6.451881e-05	1.542466e-05	1.823115e-05	8.98373e-06	7.01677e-05	2.07282e-05	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11036e-05	0	0	0	0	0	0	2.12948e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Bacteroidetes	0	0	1.09909e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.566498e-06	1.353794e-05	1.68566e-06	0	0	0	0	1.09172e-05	0	0	0	0	2.78562e-06	1.35537e-06	8.05396e-06	1.78398e-06	2.79864e-06	1.11604e-06	4.95152e-06	2.96657e-07	0	0	0	8.87233e-07	0	4.947351e-06	8.271e-07	4.63832e-06	5.21265e-06	0	0	0	9.9903e-07	0	0	1.6608501e-05	0	1.69641e-06	8.41163e-06	0	3.29456e-06	0	0	0	0	0	1.01962e-06	0	0	0	3.31654e-05	5.22937e-07	1.3392845e-06	3.68278e-06	1.373419e-06	5.865559e-05	3.94639e-06	3.718303e-05	2.452278e-05	8.11987e-07	2.60935e-06	0	3.347388e-06	1.565824e-06	0	1.104655e-05	1.7868704e-05	8.32567e-06	3.07594e-06	1.3121691e-05	1.3616498e-05	4.507955e-06	3.27319e-06	0	0	0	0	0	0	0	0	0	0	0	3.60965e-06	0	0	0	0	0	0	0	0	0	0	0	2.31046e-06	5.83539e-06	1.17398e-06	8.07405e-06	3.23686e-06	2.060972e-06	0	0	4.727878e-06	1.66422e-06	1.81977e-05	0	0	0	0	0	0	0	5.38731e-05	0	0	9.2067e-06	0	1.153379e-05	0	0	3.296448e-05	0	0	0	0	0	1.620714e-05	9.21194e-06	0	0	0	1.220309e-05	0	3.552104e-05	7.014205e-05	5.6036e-07	0	3.648278e-05	3.4527305e-05	5.98233e-07	0	0	0	0	0	0	0	0	8.07113e-06	6.28455e-06	1.342366e-06	8.573947e-06	4.21431e-06	1.137405e-06	0	0	0	0	0	0	0	0	0	0	1.54444e-05
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Firmicutes	4.4170242e-05	0.000166668746	7.6763746e-05	0.000117583904	0.000112545268	0.000294147749	8.7950577e-05	0.0001394648163	2.5584e-06	2.67508e-05	0.000100144489	3.3256316e-05	0.000106994713	0.000178062919	0.000237632881	0.000277227872	2.10519827e-05	3.247784e-05	0.000183431071	4.8914194e-05	0.000202888559	0.000352500468	0.00019091818	9.9410983e-05	0.000279914014	0.00012069874	0.000135294425	9.4118813e-05	0.000133042609	4.9662076e-05	0.000107351554	0.000148687693	0.000170925535	2.1106481e-05	2.9189677e-05	0	0.000169111585	4.0057972e-05	4.8527532e-05	1.8110318e-05	4.0738178e-05	3.139278e-05	4.3279142e-05	9.5248531e-05	0.000162360421	2.07804846e-05	0.00012084575	0.000114864612	5.8789923e-05	2.2289913e-05	3.366338e-05	1.9230179e-05	6.9073245e-05	5.8852113e-05	9.5299874e-05	0.000112595512	0.00013340418	7.75575194e-05	0.000129401069	0.000185912976	0.000125499065	9.1239184e-05	0.000135469622	0.000199267787	0.000149598035	0.000178875108	4.9379489e-05	1.0251217e-05	3.749083e-05	2.7656026e-05	2.3665579e-05	1.59790503e-05	3.3517444e-05	3.6146574e-05	3.9320062e-05	0.000105477178	0.00011398216	0.000183406454	8.5042593e-05	9.176082e-05	0.000146571659	0.000176790211	0.000174807659	0.000196954183	0.000140080405	9.95057348e-05	2.86780855e-05	0.000182672048	2.611706e-05	2.25508248e-05	0.0001837754	6.107757e-05	5.57933e-05	5.0615142e-05	1.3684923e-05	0.000105164365	0.000113201563	0.000128092546	3.7692534e-05	5.1619035e-05	5.8702587e-05	7.048794e-05	7.216666e-05	0.000100618194	0.000109026399	4.937072e-06	2.16016315e-05	4.7087709e-05	4.306729e-05	3.03719465e-05	5.753255e-05	0.000147605686	0.000154026148	7.4870979e-05	0	0.000131694532	0.000109355522	7.4763924e-05	0.000105682283	5.7330388e-05	9.2934869e-05	5.35059198e-05	4.3245174e-05	0.000209648375	3.1735489e-05	2.232143e-05	9.9894355e-05	0.000180299314	0.000221926502	0.000121159677	3.5641597e-05	5.5428454e-05	0.000145739592	1.4382352e-05	0.000213193202	1.27279679e-05	0.000189915929	0.00013084273	8.90914e-06	0.000109375806	2.4706559e-05	4.474671e-05	1.1750439e-05	5.2992829e-05	0.000229523151	2.62516995e-05	2.6025951e-05	4.89521523e-05	4.2985317e-05	7.4551998e-05	9.0187497e-05	5.2533895e-05	0.000177222007	8.87530975e-05	4.9574103e-05	6.1959061e-05	0.000218296201	2.0884008e-05	9.18174e-05	9.2545422e-05	0.000151277232	8.693331e-05	0.000124758478	0.000106339034	0.000222512262	0.0001179132217	0.00015159646	9.7094131e-05	0.000111866679	5.3898391e-05	8.9737199e-05	1.544365e-05	7.476445e-06	6.025942e-05	0.000101804004	3.63014529e-05	3.4776607e-05	2.9012565e-05	6.48571e-05	5.0834562e-05	7.7872637e-05	3.3368045e-05
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.112797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2765e-06	0	2.640197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3330803e-06	1.12347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Proteobacteria	2.74693e-05	2.66923e-06	1.99247e-06	0	0	0	0.00013566739	0	0.000313167	0.000100642763	5.5084621e-05	8.35878529e-05	1.5296792e-05	0	8.10474e-06	0	1.6318322e-05	7.3519658e-05	0	3.6611392e-05	1.97887e-05	4.3833268e-05	0	0	0	0	0	0	0	0	2.94728e-06	1.5903e-06	1.286177e-05	0	0	0.000316553136	5.84985637e-05	5.22799e-06	8.47957e-05	0.000160993094	3.02138e-05	0.000115904	3.65202e-05	7.59019e-06	8.52901776e-05	0.000323264	5.360875e-06	2.18467e-05	4.6501674e-05	5.40924876e-05	4.38498e-06	0.0001256482522	5.63727e-06	0	1.70935e-05	0	1.64503e-05	3.00979e-06	1.06386e-05	8.43924e-06	0	0	2.24403e-05	8.46661e-06	4.77575e-06	2.65731e-06	3.61291e-05	0.000117028	2.55218e-06	1.28105e-05	1.562049e-05	2.93014e-05	3.133186e-05	5.29391e-05	2.47304e-05	0	2.94454e-05	2.0365e-05	6.748813e-06	6.18018e-05	0	0	0	0	0	2.08965e-06	0.000149229	0	0.00021679067	0.00018332642	0	8.55339e-05	0	9.32639e-05	9.790019e-05	0.00010004652	2.90088e-06	2.3828931e-05	3.3339118e-05	0.000134572	0	1.72191e-05	0	6.81866e-06	3.76643e-06	0.0001990015921	0.0001937683933	8.99172e-06	0	6.337613e-06	0	0	0	0	0	7.67995e-06	0	0	0	0	0	1.86453e-05	0.000170324446	0	0.000221734715	0.000181873966	1.46686e-05	1.00765e-05	7.48115053e-05	0	0.000264947	0.000161957574	6.1764825e-05	0.000370312	4.0066531e-05	0.000191641	3.2262812e-05	0	0.0002822724	0.0001470529226	7.97729e-06	0.000202628773	0.0001168539715	1.97852e-05	5.31576e-06	0.0001150739359	0.0002111871035	0.0001787781229	1.6959293e-05	0.000163155	0	1.50286e-05	1.12642e-06	0.000144297668	1.48021e-05	2.62726e-05	2.99377e-06	0.0002619214683	0.000124097245	7.9275004e-05	1.72607e-05	0.000140027211	1.9421e-05	3.95388e-05	4.10456e-05	1.78599e-06	0	6.438643e-06	4.264809e-06	9.435855e-06	0	2.720171e-05	1.189947e-05	4.85176e-05	0	1.822464e-05	2.404056e-05	5.3568885e-05	2.5679958e-05	5.64255e-06	0	2.25612e-06
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	p__Proteobacteria	1.98628e-05	2.76793e-06	1.88663e-06	0	0	0	8.828155e-05	0	0	6.166345e-05	3.4237333e-05	3.8528335e-05	1.0884544e-05	0	3.88771e-06	0	1.52403e-05	5.880952e-05	0	2.6712246e-05	1.62359e-05	0	0	0	0	0	0	0	0	0	1.52245e-06	0	9.33696e-06	0	0	0.000292750532	5.37564006e-05	1.54771e-06	6.83028e-05	0.00013735	2.73232e-05	0.000104957	2.8463e-05	4.13203e-06	8.32491737e-05	0.00024681	3.30857e-06	2.24516e-05	4.3985835e-05	5.074745e-05	0	0.0001093987565	0	0	1.27514e-05	0	1.44927e-05	3.9231e-06	8.73481e-06	6.60693e-06	0	0	1.76653e-05	7.41305e-06	3.83742e-06	1.63831e-06	3.43314e-05	0.000118428	0	1.04649e-05	1.65493e-05	3.07771e-05	2.726845e-05	4.71305e-05	2.44885e-05	0	3.48892e-05	2.02631e-05	5.823485e-06	0	0	0	0	0	0	1.13622e-06	0.000141312	0	0.000175575	3.27355e-05	0	1.04288e-05	0	2.28751e-05	4.11087e-05	7.239076e-05	1.70758e-06	1.100619e-05	2.9335405e-05	9.74252e-05	0	1.58095e-05	0	2.96914e-06	1.98813e-06	0.000137489195	0.000150919765	8.40082e-06	0	0	0	0	0	0	0	4.91863e-06	0	0	0	0	0	1.47562e-05	0.00012673312	0	0.00017037589	0.00013701626	1.27283e-05	1.03694e-05	6.90088e-05	0	0.00019241	0.000130261	5.356721e-05	0.000290359	3.381423e-05	0.000138426	2.624932e-05	0	0.000104901	0.000109029034	0	0.0001381556978	3.258232e-05	1.4347e-05	2.24233e-06	7.801739e-05	0.0001425691247	0.000105134203	1.0892715e-05	0.000142941	0	1.20403e-05	0	0.000113380899	1.4722e-05	1.99335e-05	0	9.961627e-05	7.6005117e-05	5.5311584e-05	1.08404e-05	9.50758e-05	1.33467e-05	2.76194e-05	3.40105e-05	0	0	5.29452e-06	0	2.24966e-06	0	1.14647e-05	6.22851e-06	2.72738e-05	0	1.562122e-05	1.420866e-05	4.745257e-05	8.22753e-06	4.299774e-06	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	p__Proteobacteria	0	0	0	0	0	0	4.610144e-05	0	0	2.44671e-07	0	6.62825e-07	0	0	0	0	7.54896e-06	2.698974e-05	0	9.016398e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195342	3.59091e-05	1.03962e-06	1.01103e-05	0	0	5.67449e-05	1.58794e-05	0	3.82179e-05	0.000115933	0	0	5.562877e-06	1.65833e-05	0	2.459705e-05	0	0	9.66049e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63764e-06	0	2.2736e-06	1.46239e-05	0	0	0	0	0	7.31146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90466e-06	1.83026e-05	0	0	3.52493e-06	0	0	0	1.08413e-05	3.33913e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73017e-06	5.6213764e-05	0	3.7501753e-05	4.027925e-05	8.74398e-06	0	4.63363e-05	0	4.32278e-05	9.74288e-06	2.03206e-05	6.0715e-05	1.22967e-05	2.98179e-05	9.57034e-06	0	0	8.14086e-05	0	0.000110869	1.4017393e-05	0	0	3.045755e-05	0.000105997	7.35779e-05	3.894657e-06	0	0	2.53735e-06	0	2.818489e-05	2.32233e-06	0	0	6.15328e-07	4.15153547e-05	3.1659e-05	8.14196e-06	5.68996e-05	7.4928e-06	1.85847e-05	1.3807e-05	0	0	0	0	2.2055e-06	0	0	0	0	0	0	4.21447e-06	1.0517198e-05	2.233631e-06	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Bacteroidetes	0	0	5.652213e-05	0	1.620038e-06	2.185639e-06	4.40318e-07	6.864668e-06	0	0	0	0	0	0	0	4.2639533e-05	4.7998351e-05	2.272904e-06	2.935102e-06	0	2.889332e-06	7.04107e-06	4.324527e-05	0	0	8.90707e-06	7.01401e-06	2.24415e-05	1.5607079e-05	5.123003e-05	3.5235671e-05	6.6297884e-05	2.389068e-05	0.000189787007	0.00014880098	0	0	0	3.87924e-06	0	4.0394676e-05	4.4492856e-06	5.524898e-05	3.955083e-05	5.707135e-06	1.66551e-07	0	1.695532e-06	0	0	0.00013141483	5.45812e-07	3.731437e-05	9.1746922e-05	0	3.5784962e-05	6.507058e-06	0	3.617226e-05	9.02369e-07	0	9.086651e-06	1.3529168e-05	0	1.1537925e-05	2.82547e-05	2.007607e-05	2.1004706e-05	5.8168535e-06	2.3337213e-05	1.2793878e-05	3.24497457e-05	3.4076695e-05	2.1895688e-05	6.112402e-06	3.11722e-06	0	1.1925977e-05	3.0130743e-05	0	4.1600655e-05	6.14677857e-05	2.5703046e-05	1.3884023e-05	3.218105e-05	6.9908098e-05	1.68636817e-05	2.6138414e-05	0	0	0	0	0	0	0	0	4.1415e-05	0	2.36257e-05	3.644176e-05	8.24657e-05	1.181422e-05	0.0001095951855	0	5.53614e-06	0	0	2.07629e-06	0.000130370587	0	0	1.301602e-05	1.832088e-05	7.263809e-06	2.971991e-05	1.502866e-05	3.5828907e-05	3.794846e-06	2.81419e-06	4.3251936e-05	1.4509124e-05	8.4120097e-05	0	4.35995e-06	0	0	0	3.77631e-05	0	6.413184e-05	1.69218e-06	4.87122e-06	8.961773e-06	0	7.834812e-06	0	6.75924e-07	8.1878689e-05	0	0	0	0	0	9.7332213e-05	1.0864778e-05	0	0	0	6.6363158e-05	2.18563e-05	6.9965632e-05	4.51943116e-05	1.3138862e-05	2.71989e-05	0.000111424292	1.5208278e-05	1.0748416e-05	0	0	0	8.46816e-07	0	0	0	0	3.848646e-05	2.9918996e-05	2.9394012e-05	3.8356524e-05	8.7429736e-06	3.9203049e-05	2.540217e-06	2.192244e-06	1.181001e-06	5.63377e-07	3.1300983e-06	1.4106241e-05	0	1.68609e-06	1.5998479e-05	8.76244485e-05	8.3455065e-05
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73653e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94317e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Proteobacteria	2.72052e-05	1.84704e-06	2.6633e-06	0	0	0	0.00010823558	0	0	7.646938e-05	5.1217768e-05	8.195208e-05	1.089938e-05	9.76425e-07	3.74686e-06	0	1.19226e-05	4.32684342e-05	0	2.2445529e-05	1.32513e-05	0	0	0	0	0	0	0	0	0	9.87247e-07	1.1734e-06	7.6662e-06	0	0	5.00644e-05	1.66734e-05	1.53606e-06	6.75482e-05	0.000141413128	3.0839e-05	6.57379e-05	1.89089e-05	4.23358e-06	2.630899e-05	0.00017298	1.46619e-06	2.5088e-05	4.6944911e-05	3.656896e-05	0	8.9797995e-05	0	0	3.78681e-06	0	1.79846e-05	3.93587e-06	9.50153e-06	5.64462e-06	0	0	2.08897e-05	6.41686e-06	4.23302e-06	0	3.80438e-05	0.000111368	1.73608e-06	1.24129e-05	8.33254e-06	2.7739e-05	2.1473279e-05	2.873999e-05	2.42899e-05	0	4.21454e-05	2.27283e-05	5.37318e-06	0	0	0	3.89476e-07	0	6.54766e-07	1.29165e-06	0.000140542	0	2.18631e-05	8.883931e-05	0	4.3195439e-05	0	4.091186e-05	3.050796e-05	0	1.47124e-06	1.276152e-06	1.20643766e-05	0.000132191	0	1.32005e-05	0	1.39145e-06	2.61975e-06	0.000171935191	0.00013316631	5.40752e-06	0	2.8846e-06	0	0	0	0	0	7.147e-06	0	0	0	0	0	5.19918e-06	0.000111523108	0	0.000215631022	0.000161361584	3.74571e-06	7.6304e-06	2.55099e-05	0	0.000164038	0.000164066	2.400242e-05	0.000258165	8.21505e-06	0.000120885	1.434605e-05	0	6.84815e-05	4.02407e-05	0	5.41528e-05	6.652959e-05	1.22224e-05	2.27896e-06	6.8644468e-05	5.46891e-05	4.34525e-05	9.11807e-06	0.000166289	0	1.05135e-05	9.19634e-07	0.00010722164	1.51424e-05	1.64448e-05	1.10001e-06	6.856488e-05	6.3671508e-05	4.0138529e-05	5.08258e-06	6.5997201e-05	1.00841e-05	1.832e-05	2.58198e-05	0	0	5.21403e-06	1.231585e-06	1.66255e-06	1.14323e-06	1.6444082e-05	1.042856e-05	3.27253e-05	0	1.451978e-05	1.642851e-05	4.1952171e-05	1.347631e-05	4.0881e-06	0	8.46288e-07
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	p__Actinobacteria	7.854893e-05	8.6372879e-05	8.2377022e-05	8.476777e-05	0.00013532241	1.970542e-05	1.643172e-05	0.00010607207	0	5.3805439e-05	0.00010174593	6.140754e-05	3.389321e-05	9.082577e-06	5.136842e-06	4.12467e-06	0.000197622648	0.000152547244	1.14643e-05	0.000343875765	6.08173e-06	7.94356e-05	0	1.44916e-06	0	0.000288689	0.000292088	3.15978e-06	3.2375e-06	0	3.22617e-06	4.09482e-06	1.17845e-05	0	0	0	0	0	2.4778199e-05	1.7639797e-05	7.05648e-06	3.1198367e-05	2.91474e-05	4.905133e-05	2.47298e-05	2.0498701e-05	0	0.000171454122	0.000297067272	0.000330932448	0	0.00016415031	9.335275e-06	6.344761e-06	0.0002908498875	1.470136e-05	1.3363777e-05	0.00012125134	2.21041e-05	2.71946695e-05	2.104028e-06	0.000152970459	5.4750198e-05	0.000134570534	3.299915e-05	8.141384e-05	4.62853e-05	0.0001039777	0.000340036	0.0001981546	4.820179e-06	0.0001193939	0	0	6.33808e-05	4.470447e-05	7.6687e-06	2.888686e-06	2.4949764e-05	0	2.658007e-05	1.967665e-05	2.1490148e-05	3.9195146e-05	3.451078e-05	1.709082e-05	1.421233e-05	5.758165e-05	2.483863e-06	7.92949e-07	1.87555e-05	9.05106e-07	0	1.462608e-06	5.43425e-07	3.96878e-06	1.114061e-05	1.16387e-06	2.29965e-05	1.24014e-06	1.672455e-05	9.55243e-05	2.779252e-05	8.267432e-06	3.424197e-07	9.842162e-05	6.8036e-05	7.44448e-05	6.50971e-05	1.131633e-05	0.0001309188	0	0	1.078299e-06	0	6.67809e-07	2.5635429e-05	0	0	3.98346e-05	8.610493e-05	3.1091863e-05	7.5605921e-05	1.871431e-05	4.8392304e-05	0.00012551073	0.0002715444977	3.378529e-05	0	0.0001264893	0	4.64832e-05	3.2612915e-05	0	6.1256476e-05	5.566173e-07	8.16419e-05	7.565727e-06	0	0	0.00039835434	0	0.00018642026	2.291123e-05	5.547551e-05	0.00020734012	0	0	9.4857262e-05	7.18631e-06	7.125575e-05	2.51989e-05	6.3218575e-05	1.199912e-05	4.61108e-06	3.08591e-05	3.255932e-05	0	0	0	0.00010148714	0	0	0	0	2.160495e-05	7.4529e-06	2.076588e-05	4.47885e-05	0.000150344737	4.171153e-05	0.00044613469	0.000484158336	0	1.005723e-05	0.0003522455	0.00018959905	0.00015722476	0.00035933175	0.000195207793	7.3279537e-05	0.0001508793
