Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ANAEROFRUCAT-PWY: homolactic fermentation	p__Proteobacteria	156.3155150663	0	0	0	0	0	1505.1212481118	0	0	1225.6169248314	637.5463377633	970.9102656441	164.0696556109	0	46.1383747434	0	143.3235669342	805.5337903486	0	356.2183111327	155.8199154234	713.9031646458	0	0	0	0	0	0	0	0	0	0	53.9461328366	0	0	6502.4787121261	824.1605474046	21.6475968758	1059.6416249234	2140.3272458819	304.124186634	1778.0935737226	192.1375906669	55.827651419	1659.4986606986	7017.0471310099	33.4516214534	277.3236899516	463.0760403327	692.0861019988	0	2052.0025770853	0	0	242.6109975113	0	152.3613004066	32.4123307399	178.7944565143	86.6873752502	0	0	293.7903787426	71.441216241	52.4977686614	18.5242392747	393.5503956536	1716.7633655821	26.3820238997	142.0977424918	167.5263229476	424.722059317	368.6291024452	624.3339387467	206.8484267515	0	230.1152954172	281.8665400622	50.3080888801	1071.8285979518	0	0	0	0	0	15.6912875504	2860.0650255582	0	2174.6140003248	2991.1142890282	0	927.3532423123	0	1015.4599843401	1253.5688439814	1271.4308704284	12.8273898145	267.2236118249	254.6113612855	2548.2598817078	0	128.5163363951	0	54.1292498829	30.6120607902	4495.3615755392	5442.3676817859	59.1120037476	0	63.3535782475	0	0	0	0	0	63.6814211652	0	0	0	0	0	193.6317504827	3133.8321172363	0	3634.2758259861	3342.9202230582	136.7526841708	77.2056704437	1079.5625241757	0	4653.8575833734	1926.0171366316	697.7367783561	5281.5083489818	540.1675669859	2869.8838860067	245.5407975654	0	2871.1326080105	1904.7634050315	66.6095220889	2844.6944616798	1571.4566575278	161.5646105227	43.3055150572	1684.89491258	3341.6264380737	2781.9639490223	122.9552749079	2212.1244368745	0	157.2632357041	13.2050344437	2021.7843746619	106.8818074119	181.7358589983	26.9577300592	3514.5890919558	1238.2160945428	578.9116046476	135.4446566886	1073.2814973084	122.2930304808	295.8008943918	289.1526984493	0	0	34.6901744606	29.7245259246	85.2785826463	0	194.7117003709	82.5363945948	252.8285486315	0	211.3773546545	271.9955375889	561.2978053192	216.6082130229	36.9688133179	0	22.2303433008
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Actinobacteria	539.2083398185	463.8521614443	666.1236139364	681.4495705483	674.9476225795	159.9900560852	220.2429921633	455.6917876792	10.821728	95.5079478605	9.8128839083	36.0888557	0	0	16.4960070917	0	4.2474113663	161.390172192	9.0381708141	119.126497127	0	0	0	0	0	0	0	0	0	0	29.5399628517	38.8311554081	138.8999473288	0	0	0	0	14.8075770318	325.7617101504	227.6061043547	81.6477696018	546.1938188864	167.9142608133	471.7731001693	7.6840747476	553.7109927188	0	1173.374334947	78.0896933054	30.7334557776	9.4878482336	225.4152248584	43.26157971	28.0911439408	98.2623972423	23.1273894246	113.4478268793	30.6442518348	262.2419926381	257.9200814598	145.3287968941	36.6066496585	530.0055217744	116.9007183665	357.1724005701	64.2323250237	0	37.1953619751	0	0	0	0	0	0	0	9.9562079665	0	0	149.0080674978	8.1326280937	12.5558546621	178.096581766	264.2885004317	304.4455899654	184.1232829794	8.4362045914	5.2105406975	187.3697152807	226.5255852123	46.0026847977	59.8326839587	191.8208169658	0	130.16678481	280.9074573449	0	0	0	0	12.9978639875	0	0	0	41.500716874	0	0	14.341237968	0	0	1.3234227981	0	0	0	34.2138710623	0	27.1892418862	284.1758057969	0	12.2597328413	498.3086892675	1013.7016686109	359.6888227768	610.060030431	0	528.1053514967	839.4680342426	61.7319017961	210.6498398553	0	216.2865315852	0	199.7128449263	297.3834208259	0	450.0200095962	174.3834625847	450.3506484455	0	0	0	21.9524043622	0	13.622376538	68.5891573419	437.1456728762	29.2071504268	0	0	0	34.5992482541	0	146.9858709296	798.3308226872	84.6731264568	0	153.9181917067	270.4164892543	0	0	0	0	0	0	0	0	224.100655019	39.6091122167	116.3408978688	122.1702754209	254.2248515906	325.8988342706	90.7167556438	48.1084773085	11.2204677581	0	1013.6121751472	205.7355448494	247.6252998367	143.8563364502	757.9086788503	284.3889824658	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947.76350667	0	0	0	0	0	0	31.1245610856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Bacteroidetes	0	0	11.2335819671	0	0	0	0	0	0	0	0	0	0	0	0	38.0932855868	147.2250002981	25.612382566	0	0	0	0	92.3289409463	0	0	0	0	21.5677148237	11.6558640096	91.6360722188	19.1948551681	28.8621204934	14.4907707529	56.7104931436	2.6871086386	0	0	0	13.8187283402	0	58.7761994916	16.3691349198	32.5624829263	57.0739412555	0	0	0	13.4575059355	0	0	223.4142985927	0	12.8424616617	80.7026723611	0	40.7898137859	0	0	0	0	0	12.7213829607	0	0	0	255.0826565826	6.5112757672	22.2512227851	50.8592009049	18.4327561335	773.6637055101	63.4391081544	501.9737080687	352.7405214813	8.10214264	24.7411787414	0	51.3947476556	15.7110765356	0	169.4076039541	269.5428965385	144.3458262592	36.1593388956	176.4261947839	210.5288350453	102.1814219607	38.6138520562	0	0	0	0	0	0	0	0	0	0	0	75.161725233	0	0	0	0	0	0	0	0	0	0	0	23.4351179893	61.2880579428	9.9818526789	111.1883886485	31.4687728133	34.1794210664	0	0	53.3552720396	17.736872577	265.1530077	0	0	0	0	0	0	0	533.820115925	0	0	157.8333375862	0	188.8274839358	0	0	455.8078439255	0	0	0	0	0	181.8474698649	92.1845590384	0	0	0	141.9935517494	0	415.9128817492	1099.3136553987	8.3734002162	0	418.2759514419	365.5443962391	6.1717832942	0	0	0	0	0	0	0	0	120.8480839883	64.2423380142	11.5326932731	84.0119179514	68.1280870836	11.8018713296	0	0	0	0	0	0	0	0	0	0	187.098924239
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Firmicutes	395.5132374747	1976.530409869	784.5847208569	1283.5803955173	1256.082521935	3003.2135525274	1335.5518700769	1595.2691232477	43.4554037531	423.1044294336	1380.4703842064	444.6428845	1368.2343217375	1346.6056059824	2260.4004389967	2312.6079885586	228.9401111096	493.4766733411	1845.6988927221	629.301326168	1757.6732407992	7041.268057511	1614.6327730458	1627.0005596317	3628.7296132191	1609.7523357057	1463.9134896566	728.7156048254	1144.1396960504	565.0427992218	1155.0573916647	1533.4008908252	2219.3095115947	241.7356042375	264.3990568084	0	3116.9121221771	384.4270296139	755.820624871	271.1146120649	483.9831917635	621.2948475814	303.8333632285	1042.8881277676	3851.6518819824	635.0737609681	937.7646949987	1547.2913965912	693.1208903837	336.7725193526	452.8327384272	365.6547284093	522.9108250292	564.6379141804	1780.9829039278	1394.0395733156	1430.3639040835	975.8165454847	2391.4814148853	2218.6889626858	1845.1331144924	1138.3499956109	2081.8186798151	1981.6683744488	1906.9697246263	1375.7684943179	614.8420406368	170.3159607372	517.7489172376	371.1735862662	312.1473630611	256.8666155367	452.4883966096	519.9395264119	392.3425284396	1000.1077248687	990.8328425879	2815.9628121812	853.2953265268	1796.0562542847	2247.7907688109	2666.8174970716	3030.7186196043	2315.3030105287	1883.4365594386	1538.4884333711	650.0439157282	2154.9815192475	303.5539569576	457.9666394369	4237.4889172511	842.0017890043	568.2804695491	681.1316858704	212.7644880838	1714.0595207036	1059.0670462574	1872.2111690437	348.4843205779	1074.8361695015	439.5215359706	754.7181107542	798.0297023876	942.3298263367	980.4489894089	128.2219722405	712.4377029905	368.3533273783	386.998505333	360.203682601	411.5801026333	1497.1708214532	1617.7131875559	636.5968758109	0	1280.3369679955	1813.5614019084	534.3562455499	749.247471847	646.9876196215	990.4805374384	779.6170216207	970.0020179044	1834.1824106609	694.2652685117	516.2853707694	1213.5041581301	1525.8150648094	4071.321709403	1200.5511681571	890.261263008	869.5387813929	2498.4599762869	273.2786676234	3490.3287579348	267.3728845453	2157.68701153	1809.1942363587	119.3801925824	1757.6422819084	233.3268766218	759.3906610351	208.0003393942	594.5905526544	2296.8527994702	516.5794296176	498.825482416	922.4975217573	500.1713684059	1325.76672931	1055.9989935767	823.3467049191	2648.2129282244	1544.2451050546	568.3677208163	655.9669221205	2252.0921298054	371.3080588863	1286.336091903	970.6588583691	1745.1410452424	999.2138617167	1217.1194854838	1143.80219856	2305.9585955177	1765.4967990481	1549.6581693351	834.1675959465	1096.1271386825	871.3159899863	931.1245464984	197.1356028167	75.1448437821	581.0688299463	1012.0285750728	570.3077030767	463.8539215797	394.0635310074	1038.5564704269	549.0844699128	1068.4068846965	404.2332016647
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.1214062232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8984980717	0	29.9960159908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.5992658479	15.7394434483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	p__Proteobacteria	245.9682142677	31.6545024977	20.3646150676	0	0	0	2060.1509437982	0	5319.2569757425	1591.8172263969	759.330096032	1117.5846970063	195.6136304595	0	77.0934402318	0	177.4615240285	1117.0774811508	0	471.0210187962	171.4340255541	875.5778197931	0	0	0	0	0	0	0	0	31.7115183997	16.4006408757	166.9982128683	0	0	8273.652003247	1078.1922140213	50.1717951959	1320.7011816362	2410.0917455553	358.9499007664	2293.8661963549	256.3834852271	83.1059285016	2023.3230933362	9879.2894848907	41.6005014168	294.2878320709	548.2454734598	817.2700941545	58.9858285526	2389.1564230833	42.6762314788	0	319.4462413006	0	176.3809451509	37.8686955141	196.6130650003	100.7139527269	0	0	344.8484098746	84.1983045537	60.877838964	20.4379614064	449.8564001179	1944.3327179751	35.2455332293	171.9305762139	206.0327094268	471.0271916721	422.9832235944	761.4857762137	246.7643495715	0	255.965325019	312.6781750062	67.7158349	1209.6621001431	0	0	0	0	0	32.308693072	3382.5601867734	0	2519.7202903604	3723.025213113	0	1179.1516251889	0	1255.0603303509	1522.090105688	1630.6518515852	27.1394335366	348.2849147443	308.2347268824	2802.1119964498	0	184.365602069	0	63.8595050578	33.870616974	5168.3090807951	6390.6136249506	70.3394861425	0	75.1624973417	0	0	0	0	0	74.6646162573	0	0	0	0	0	271.6755342029	3820.4270034875	0	4850.8116402387	4206.6602806208	178.1920197047	85.2742578918	1372.4429030494	0	6617.888610673	2540.7272131243	1058.8546662066	7036.2947994605	655.9551921948	4025.7370762321	366.5467819123	0	3782.3777774292	2363.1164608094	75.3369421446	3438.7826612955	2068.492012204	221.9945469896	53.19519645	2264.4224421971	4047.7063454389	3369.0467441455	197.336631176	2901.4030216097	0	235.5382167465	16.8319092049	2510.6886098476	169.7066118342	278.150333459	30.8857622757	4656.8530937741	1738.5729920187	831.4722575659	199.1203360475	1609.4777829682	189.4673377312	425.2863386021	425.3674627776	26.7414375101	0	55.3164190117	41.7888059177	152.5390501	0	347.2255742671	119.5996560252	467.845476382	0	286.3146449566	320.6551031386	727.600621076	411.2129278535	60.9473841927	0	27.3314382755
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	p__Proteobacteria	177.8568860545	32.8249249215	19.2827855879	0	0	0	1340.5787158319	0	0	975.2998666639	471.954564256	515.1309081757	139.1899042411	0	36.9804876171	0	165.7379538108	893.5659868836	0	343.6638250151	140.655237237	0	0	0	0	0	0	0	0	0	16.3809500245	0	121.2317317755	0	0	7651.5398315327	990.7887518812	14.8530058181	1063.821737693	2056.1465826662	324.6091444574	2077.2071691964	199.8197902738	45.2420818199	1974.9051578357	7542.7787715081	25.6745513765	302.4357825129	518.5841606142	766.7312795212	0	2080.1776168076	0	0	238.3016304022	0	155.3907171167	49.3598580528	161.4293801946	78.847130968	0	0	271.4693951569	73.7209711028	48.9167249861	12.6006319796	427.4726127764	1967.5863145127	0	140.4499738353	218.284654118	494.7492834273	368.1262678105	677.9342146066	244.3507426831	0	303.2877791219	311.1125551299	58.4313442422	0	0	0	0	0	0	17.5674917048	3203.1108455911	0	2040.6747278758	664.8002459874	0	143.7691514032	0	307.8318661551	639.1317415161	1179.8924663681	15.9754272741	160.8670837225	271.2189981819	2028.6320364287	0	169.2735386158	0	27.8071999491	17.8787783126	3570.7592289188	4977.4369412943	65.7171172517	0	0	0	0	0	0	0	47.8189767164	0	0	0	0	0	215.0076851233	2842.6613354159	0	3727.2399683794	3169.130346886	154.6213325873	87.7528215218	1265.9903918485	0	4806.0435264575	2043.4764038499	918.3199813042	5517.0996066076	553.5965133286	2907.8740397151	298.2262178391	0	1405.6510560913	1752.0793332844	0	2344.6329703327	576.7568696779	160.9768790963	22.4391420141	1535.2239908493	2732.5420107835	1981.2494388421	126.7461958119	2541.9432455424	0	188.704382665	0	1972.7571292388	168.7884072319	211.0379469282	0	1771.1331023601	1064.8103137037	580.1337414136	125.0552347558	1092.8039552843	130.2082771953	297.0789750271	352.4601576244	0	0	45.4869169272	0	36.3678233335	0	146.3447424509	62.6019877379	262.9954631297	0	245.4149792316	189.5164168853	644.5261357522	131.7472214045	46.4434929698	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	p__Proteobacteria	0	0	0	0	0	0	700.0629368663	0	0	3.8698354796	0	8.8620892858	0	0	0	0	82.0948657687	410.0884422384	0	115.9996049304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5105.6071913973	661.8430186494	9.976985937	157.4690438827	0	0	1123.0391977149	111.478354775	0	906.6370415676	3543.0342908833	0	0	65.585172042	250.55251145	0	467.7035162851	0	0	180.5371885191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.1701671237	0	30.6937785935	210.3523845575	0	0	0	0	0	1431.0902718166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4546461677	169.215560071	0	0	37.7416175729	0	0	0	281.562377323	1101.2679013435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.7752776554	1260.8910743682	0	820.4109794647	931.6418966491	106.2207559494	0	850.0549097127	0	1079.7506400487	152.842288113	348.3620349939	1153.6446064621	201.3182255438	626.3749977919	108.7313526269	0	0	1308.2204791906	0	1881.5493655124	248.1293527007	0	0	599.3439252628	2031.591323859	1386.5664940737	45.3176792996	0	0	39.7670763641	0	490.3992377214	26.6255021175	0	0	10.9402531339	581.6178980887	332.0538040318	93.9260540418	654.0054557229	73.0983087356	199.9006390681	143.0863729749	0	0	0	0	35.653921089	0	0	0	0	0	0	56.2129167684	142.8501897261	35.7670595294	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Bacteroidetes	0	0	577.7005360182	0	18.080743303	22.3150723173	6.6863365809	78.5215833644	0	0	0	0	0	0	0	355.6952200262	521.9821594594	34.5350698717	29.5332680521	0	25.0309540592	140.6467980752	365.7348765754	0	0	118.7931028919	75.8930238822	173.7534943207	134.2177536154	582.8829806314	379.1203282936	683.7229702988	310.1988097122	2173.6586590489	1347.835274442	0	0	0	60.4194447946	0	479.9024272578	88.0559295262	387.8657687911	433.0469148268	135.3893650499	5.0899699076	0	22.8397670929	0	0	1767.7654747247	10.3784235136	282.4842294179	880.2363686248	0	443.0511012025	69.768848741	0	668.5058400097	10.7688869561	0	113.3699543846	207.9081613427	0	147.0772314181	217.3129019311	249.9742128894	348.9768432351	80.3306206898	313.2098622748	168.7503499675	521.637304469	460.0382871464	314.9518573626	60.9906171767	29.5566872076	0	183.10754793	302.3241648581	0	637.9783417524	927.219825181	445.625290725	163.2142205816	432.6866951174	1080.8704326071	382.247328039	308.3548787265	0	0	0	0	0	0	0	0	387.4612859814	0	218.4301301498	758.8067195988	617.4422951226	126.4955172143	1211.9208668864	0	49.7852295433	0	0	16.2421887501	1171.4972472358	0	0	132.02200288	192.4208851378	61.7612291428	409.2753444074	146.1089508405	594.1889396009	27.1226259057	19.9515311228	488.10860276	154.6353343765	1225.6881331494	0	38.1446290656	0	0	0	319.5773497736	0	635.4717146233	42.2675360456	76.4177048736	153.6344863215	0	128.269066194	0	7.6793584256	1132.1557428899	0	0	0	0	0	1092.0877134565	108.7247076621	0	0	0	772.1933213083	388.6730887554	819.2221659743	708.3158803394	196.3322278771	473.2434027943	1277.4809927274	161.011646605	110.8879953684	0	0	0	9.7689151754	0	0	0	0	576.2524668285	305.8398237268	252.533547945	375.8365897822	141.3378989186	406.7760456095	32.4254162936	22.0340152567	11.3881597976	5.6005077927	49.1748606381	188.1504163826	0	26.9994141469	172.8058247888	1202.2021456113	1011.0061611679
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3098838634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4498262192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	p__Proteobacteria	243.6030478125	21.9041634544	27.2210300214	0	0	0	1643.5813270319	0	0	1209.4778861673	706.0255410056	1095.7127874014	139.380529913	7.3842377471	35.6406440088	0	129.6586395181	657.4314339468	0	288.7709100991	114.7991350625	0	0	0	0	0	0	0	0	0	10.6223617844	12.1011271368	99.5385126908	0	0	1308.5198186046	307.308425336	14.7411948998	1052.0687192918	2116.9755177182	366.3782247634	1301.0197286164	132.7467842162	46.3539727702	624.1233523456	5286.4538049383	11.377668556	337.9493321327	553.4708872558	552.5114966142	0	1707.4755443928	0	0	70.7686561671	0	192.8312060316	49.5205582473	175.5993136778	67.363014095	0	0	321.0201777726	63.8140473589	53.9595145026	0	473.6966292792	1850.2901552449	23.9752060747	166.5941091645	109.9055283456	445.9107567483	289.8915428637	413.4014557771	242.3685178884	0	366.3648863213	348.9625334545	53.9131072886	0	0	0	6.7525214241	0	8.8035786734	19.9705828669	3185.6459975621	0	254.1103432544	1804.1666308158	0	595.4826321515	0	550.5548781039	474.3181008352	0	13.7642686515	18.6522954575	111.5407382146	2752.5329719437	0	141.3383973386	0	13.0314874931	23.558769676	4465.3628465691	4391.9210139258	42.3013848237	0	34.2105948081	0	0	0	0	0	69.4832809985	0	0	0	0	0	75.7555738979	2501.4939562323	0	4717.2715847932	3732.2251785236	45.5024462932	64.5736300457	467.9870625956	0	4097.3569312518	2573.7983374885	411.4817827767	4905.388867161	134.4941523947	2539.3937910381	162.9893082661	0	917.6340386899	646.6602196853	0	919.0212405216	1177.673908226	137.1380763742	22.8057355411	1350.78467287	1048.1974945018	818.8562965093	106.0967056968	2957.1413162136	0	164.7740353168	13.7419951759	1865.5931500821	173.6074845712	174.1033210867	11.3484499703	1219.0527837742	892.0199249874	420.9910889615	58.632923221	758.5728082804	98.3788379354	197.0530289804	267.5774849571	0	0	44.7953965114	12.067707296	26.8765904265	11.8622859254	209.905752598	104.8162154946	315.5638002283	0	228.1106091899	219.125326801	569.8170476754	215.7960437009	44.1571855217	0	10.2522572457
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	p__Actinobacteria	703.3498956022	1024.2982695947	841.9569110098	925.3500795536	1510.2911220389	201.1896728091	249.5203834842	1213.3062255314	0	851.0140753221	1402.5463975895	821.0288465795	433.422102992	68.6872417448	48.8623235973	34.4076138656	2149.1404877043	2317.8430374333	115.3548966121	4424.103018941	52.6875008018	1586.7417765666	0	23.7175049289	0	3850.2311470276	3160.4532748233	24.4646556929	27.8418012744	0	34.7121804425	42.2294407923	153.010241869	0	0	0	0	0	385.9223447122	264.070778573	83.8333288461	617.4475540481	204.6243394904	537.0687974965	586.6610541766	626.4622767547	0	2309.5833447574	3502.363524998	4999.9798119706	0	3121.2571641293	70.6715762448	60.8728009308	5435.4662983558	182.0171510006	143.2868131241	1525.5660733574	408.5099467254	324.5419652936	30.9341829525	1908.5404616542	841.3690325275	1338.2708643017	420.6492035264	626.1714389534	576.3148741729	1727.5078135289	4695.902623178	2659.4449030233	63.5778689826	1919.2821486984	0	0	632.424375247	423.8761830748	66.6630394667	44.3519917881	250.3391623572	0	407.6262998127	296.8150742709	372.5843780902	460.7598359924	464.0108045437	264.2462911956	322.1496201147	679.2903247886	28.8694880252	16.1033775829	432.4633061739	12.4775924232	0	19.6824369227	8.4488283861	64.6867955446	104.2269293629	17.0111965971	212.6130155626	25.8228399666	125.2210467872	1022.7844192891	307.3342023451	77.4277806037	3.0792942625	2556.1329580346	2243.8714682261	582.3597408739	584.9563787586	134.2088006162	936.5741361731	0	0	9.1683350767	0	6.4924460388	425.1405616127	0	0	449.5425370633	917.6892717106	453.0302959881	1695.8611399109	163.7288776289	1058.6591109445	2903.0124536594	3298.6826816703	285.9144946766	0	1253.3631490521	0	729.2090017449	559.0948237002	0	1002.8712930004	11.6927062669	927.5565489528	104.6131529374	0	0	3762.0236434572	0	3299.918308016	257.0693141833	555.1476967327	4080.0340192318	0	0	1103.7476158692	127.7949154996	834.3289774684	394.9337584473	944.6692958813	208.7766562963	52.8660738896	326.7081317213	335.9041808338	0	0	0	1170.7613772574	0	0	0	0	323.4881545504	76.1854497071	178.4065834201	438.8603426716	2430.4518828452	432.8048409402	5694.8345683655	4866.212305256	0	99.9785318554	5533.8872028685	2528.8903644056	2135.5127012881	5753.9780828141	2108.5154703231	1005.3910679847	1827.8087945219
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	p__Bacteroidetes	0	0	19.3937942193	0	0	9.569612022	8.6949965873	9.2018711903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2999909973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.5296181205	331.240948856	163.8714109258	70.9048933994	415.9635321675	449.981458001	0	185.0961355013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8817818912	0	0	14.9208065571	17.1249570318	79.8374717762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.5145214642	0	0	0	0	0	0	0	0	0	0	12.5673088578	0	307.412240443	0	0	0	91.9483436687	0	0	165.7119419048	145.9572996362	24.804464276	18.1907048522	46.471125455	687.467392225	936.3831132524	6.4454926457	10.4059371506	0	9.5719404184	0	0	57.8970792573	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5974125977	51.3752857858	0	0	0	0	0	0	0
