Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	k__Bacteria	243.6030478125	21.9041634544	604.9215660396	0	18.080743303	22.3150723173	1650.2676636128	78.5215833644	0	1209.4778861673	706.0255410056	1095.7127874014	139.380529913	7.3842377471	35.6406440088	355.6952200262	651.6407989775	691.9665038185	29.5332680521	288.7709100991	139.8300891217	140.6467980752	365.7348765754	0	0	118.7931028919	75.8930238822	173.7534943207	134.2177536154	582.8829806314	389.742690078	695.8240974356	409.737322403	2173.6586590489	1347.835274442	1308.5198186046	307.308425336	14.7411948998	1112.4881640864	2116.9755177182	846.2806520212	1389.0756581426	520.6125530073	479.400887597	759.5127173955	5291.5437748459	11.377668556	360.7890992256	553.4708872558	552.5114966142	1767.7654747247	1717.8539679064	282.4842294179	880.2363686248	70.7686561671	443.0511012025	262.6000547726	49.5205582473	844.1051536875	78.1319010511	0	113.3699543846	528.9283391153	63.8140473589	201.0367459207	217.3129019311	723.6708421686	2199.26699848	104.3058267645	479.8039714393	278.6558783131	967.5480612173	749.9298300101	728.3533131397	303.3591350651	29.5566872076	366.3648863213	532.0700813845	356.2372721467	0	637.9783417524	927.219825181	452.3778121491	163.2142205816	441.4902737908	1100.841015474	3567.8933256011	308.3548787265	254.1103432544	1804.1666308158	6.3098838634	595.4826321515	0	550.5548781039	474.3181008352	0	401.2255546329	18.6522954575	329.9708683644	3511.3396915425	617.4422951226	267.8339145529	1211.9208668864	13.0314874931	73.3439992193	4465.3628465691	4391.9210139258	58.5435735738	1171.4972472358	34.2105948081	0	132.02200288	192.4208851378	61.7612291428	409.2753444074	215.592231839	594.1889396009	27.1226259057	19.9515311228	488.10860276	154.6353343765	1301.4437070473	2501.4939562323	41.5944552848	4717.2715847932	3732.2251785236	45.5024462932	384.1509798193	467.9870625956	635.4717146233	4139.6244672974	2650.2160423621	565.1162690982	4905.388867161	262.7632185887	2539.3937910381	170.6686666917	1132.1557428899	917.6340386899	646.6602196853	0	919.0212405216	1177.673908226	1229.2257898307	131.5304432032	1350.78467287	1048.1974945018	818.8562965093	878.2900270051	3345.814404969	819.2221659743	873.0899156562	210.074223053	2338.8365528764	1451.0884772986	335.1149676917	122.2364453387	1219.0527837742	892.0199249874	420.9910889615	68.4018383964	758.5728082804	98.3788379354	197.0530289804	267.5774849571	576.2524668285	305.8398237268	297.3289444564	387.9042970782	168.2144893451	418.6383315349	242.3311688916	126.8502307513	326.9519600259	5.6005077927	277.285469828	407.2757431836	569.8170476754	242.7954578478	216.9630103105	1202.2021456113	1021.2584184136
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5974125977	51.3752857858	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	k__Bacteria	3286.3123573189	4759.2111459061	2953.9629312122	4984.4887055845	4084.869267923	4122.8989800747	4573.9499497122	4051.9666529337	4661.3111934848	3337.9830473476	3420.8285458328	3886.8478122608	4192.4567618892	2558.6691076016	2865.9430092215	3346.8341038674	3193.314544493	4288.4711758964	3520.1393186842	6309.0952532763	2755.5235725743	10222.2444068996	2899.4671067992	1434.8036839158	3162.7068498291	5123.408522894	4214.4826696786	2981.532709464	3483.262715744	2977.4916420427	2380.5860902852	2673.3348954131	3988.1922120906	692.6001636235	1091.8321327801	8056.4649685172	1014.0736622878	1693.0387673208	3642.4046641458	3008.1135385687	2065.3846772462	4925.5690191612	894.0911023962	2599.5782777031	8005.0456262548	9992.803439274	2086.7015379714	4818.1968495153	4470.4635833305	6137.5531567576	2563.2969499152	5635.1829938046	2372.0669954776	1881.1430998191	6584.8470059534	2990.6563051746	2652.6057655007	5752.5682660273	4312.7831562592	3327.6547119275	3465.2866979407	3652.6385461192	3528.5626828999	3817.142458525	3718.5335889978	2525.8688427424	3040.2821495706	4211.6183384438	6103.5003609687	4230.726736279	838.3815067487	3244.1296973945	1246.9232844899	1697.8090605764	2522.0895338838	2002.0809109195	1836.6334433113	4253.2949426202	2938.2189842649	1334.2496187368	3997.3145027118	3900.4338350933	4578.189007987	3736.2204211952	3714.5638453852	3185.4414748157	5279.5076151601	3789.787361648	2998.8324332983	5134.1058855694	4437.8820489428	2980.1809319722	0	3598.4202299247	5467.3177559213	1976.1347103912	2874.7654049744	473.1233443528	1283.051788064	5676.7237970373	1216.0791935824	3608.0511346639	2622.1405356017	2467.407602322	3183.5582614384	8130.8341726349	9319.3416453713	3902.1822141046	2141.1744244675	3151.3733579091	3015.5997641642	3448.543714604	4482.2692484412	2053.7756179744	588.0738164524	3414.7052604268	3983.5381771098	2208.4013835995	1698.4366877291	2009.4226016093	3008.1136433406	2666.392850375	6013.4199086985	3080.1304955509	6557.6334253018	8066.7364062288	4114.5831891119	2718.0489796285	5539.5773897327	2336.5668049407	5167.5534395252	4646.6116370874	3938.5958125959	5968.8332421479	4668.7310496975	3834.6660057238	3446.7568622483	2325.1809425639	2087.1310668911	4018.853293976	3911.0306841521	3494.8182286867	6188.5805502538	1563.3021730084	3094.0159608526	6801.5561929254	3767.147529628	3834.3626188173	2339.4655476823	4990.3519116889	2160.4201079216	2334.2171656428	5388.1335147423	4775.4598067942	1222.2601555262	1720.0700926537	3946.1642864947	2736.0353994728	3589.3029823075	2417.5422277496	3647.164418271	3217.8495192067	3862.9845452155	3505.7138998166	3238.2652094594	3109.4478799586	2710.3717625607	2484.4019705856	3042.5539064771	4729.273116019	2724.0276047481	6596.5290186158	5460.6085288357	2444.0380694434	3199.0799773832	6779.6791131127	3629.2729287993	3541.7207971645	7149.928409799	3720.0888798509	3304.3053092291	2623.2884248763
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.7368751825	51.7450187129	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	k__Bacteria	4588.594024946	5172.5875088983	4091.5284602523	5447.4977637135	4345.0260129259	7749.9208226638	5660.3325570408	5407.7235637997	3842.7202044478	4288.3489063455	4518.8790954005	4472.8435418714	5064.8313599893	2865.0430301989	3208.9519984478	4193.1691735079	4790.5115839253	6873.660902435	5216.3447030621	6490.519581514	4614.8547059292	10339.2196793874	2772.5107972487	1641.8791068291	3201.9239678061	5277.5109023938	4339.7373639416	3047.8959121361	3442.5004293531	3055.7564178702	3120.4989451833	3724.0710677025	5434.8206718219	1098.6881060668	1404.568564386	7973.6114731519	1016.8805794064	1876.7353705905	5344.7778299193	3951.5912095716	3781.7803900594	7707.9789486709	1796.3546913172	3039.6088127254	11981.6187297291	9247.3802990931	3083.1088890741	5658.1991961373	4851.1486274369	6590.5949388211	3032.72344678	6093.1125109702	2630.475358272	2315.1366540004	6741.7998005596	3909.8891938097	2818.5536542884	6125.2837653396	4542.4842952939	3529.1073043714	3735.5488287629	4798.3948498923	3726.1403798826	3905.3384008436	4028.1513452239	2899.3837007473	3462.2784084667	5078.2520517513	6606.2292054265	4695.1974993002	939.4888358348	4121.8388542072	1465.712867525	1812.1503428134	3131.4732119848	2921.080769614	1899.2606901769	4706.2535343297	3291.3653082215	1346.3546760729	4353.9565193832	4182.9475021871	6129.6760441189	4790.2747720695	4104.2348169948	3513.0179599408	6062.1734435404	4057.1548717301	3176.1773324509	5259.1640449219	4558.5073714255	3250.1858936784	0	3879.9638200128	5737.5404151116	1769.41336029	3370.0971051247	438.7702741221	1478.3372563822	5615.309650543	1397.2589168248	4035.3155300789	2976.0554139069	3145.5189688585	3824.190946038	8002.3501146259	9182.9235395996	4252.8929112867	2348.2676817312	3667.7726258916	3705.3957553914	3759.840942138	4602.96450139	2245.0328992497	538.1424929552	3599.8336923805	4260.5238237832	2418.5809977327	1888.8787312803	2783.8039042183	3540.366095201	3220.5604412717	6592.5087070088	4003.9337058956	6688.8437740619	8390.1689455034	4217.8442738812	3112.4689034215	9976.7211215829	2307.4699714578	4938.1562733519	4983.6280625476	4206.3391775101	5555.5497770209	4993.512526331	4197.1635645186	3677.4022085359	2407.6472054418	1840.7800631324	6064.893206508	6283.8721881091	4448.6370301084	7603.5398866375	1780.2442414274	3454.4216767968	8484.8735509755	4392.2449801475	4911.9181827105	3092.592701927	5086.5441335912	2409.6167045342	2755.006406682	6543.4961379304	4955.3930908947	1460.5201514307	2285.7935551571	4340.096620222	2325.9055139056	3388.4920883165	2676.8275826898	4756.5480928244	3279.2133537824	3444.8762872086	2667.0580101288	4044.2716411609	4084.4360739562	3832.7519674148	2740.604284751	3424.4171876409	5580.961872403	3170.3172624112	6848.4993986227	5614.5222624838	2732.0985398969	3665.962380594	7794.7524392109	4469.9747986142	3800.5552757573	9006.9050652906	3908.8697844016	3699.2771176806	2697.4406830677
ARO-PWY: chorismate biosynthesis I	k__Bacteria	3912.9011577157	4789.6879773601	4245.3103101856	5301.3556765701	4601.332424197	7296.3994542942	5461.7652435337	5201.815560411	5039.2769218783	4579.8411499324	4492.4787638601	4455.3777565871	5048.6270857922	2755.5757775838	3161.8505419178	4660.2845971642	4940.4724378091	6937.6146727022	5373.1889800353	6614.6901013517	4726.6204126145	8945.0623311405	3832.6345386672	5682.2187534902	4948.9591308015	6826.6612018666	5524.3646264279	3877.2960092114	3964.3811557358	4057.6202759118	3462.2873540639	4006.7666887595	5465.1704438952	2723.8598769721	2787.9505747076	10567.0624262348	5653.7134834532	2587.4887217886	5275.3322202015	4079.7257958357	4262.5542750527	6689.0387752008	2263.2064336911	4204.2622675174	11673.4461447347	10074.6214623861	2470.4142352698	6048.2652016297	5241.9396948185	6624.4351776324	4524.2898083858	6408.7058259711	3304.4431967268	3666.4801085982	8753.4553625316	4761.6507373041	3659.8150602156	6842.5158158669	6847.4017526543	4703.3848972375	4186.7945779171	6158.6719072478	6058.0227749963	4863.1224474079	5278.6575694807	3358.6733318405	3528.0157390321	4921.9594134199	6761.6078302838	4594.7162447708	1613.9911734877	4293.4019775853	2347.1853707825	3035.5997538895	2968.8836392438	2763.1022392652	2922.2559954127	5758.2969391206	3985.7379242228	7746.5159851361	5099.9186935011	5383.5314317074	6461.7086762269	4916.6761896505	4591.3784368156	4701.7216865212	6382.4257109637	4228.0795871123	3513.7979540126	5199.1170437052	3729.5239169879	4453.2177832372	1789.156013959	4292.929559388	5169.2512229173	3359.5985605766	2960.4142251716	1183.3776495552	1799.4765321785	6601.6004418139	1800.0272520478	3818.9213135262	3669.2195782158	2903.9989813731	4326.9108191182	7509.3127122954	9267.4436350436	4053.7538368752	3026.0387154168	4188.6697218537	3300.5691921642	4282.2164937437	5231.6627936125	2556.6131645995	3971.7236905606	4259.1093171622	4996.506230782	2811.1076133429	2113.0866650645	4062.5008360232	4670.7219332638	4025.8354872697	7649.2734817843	5121.7028028245	6828.1442057177	8015.8569378052	5499.707757719	3817.9158044004	10002.9149170494	3725.6747368454	6605.46478632	4330.4577002682	5662.5572341678	5948.2513704624	5975.4660734624	5434.5674101319	4109.3324320675	4056.8121834612	3452.7354097299	6338.001861237	5526.5801717547	5856.6884284822	5724.4274294326	2416.4201111276	4120.7504079355	7807.738068384	5974.5287759761	6946.7319065673	4153.0662431003	5594.4752802458	3124.4741383242	3647.0604961363	7391.4527717797	5691.9284667549	2788.1115752673	2633.3277811615	4645.203102367	4092.1860774307	3577.3586755163	2015.0051644978	4155.8755639113	3078.5542059228	3302.2727203025	3110.2072813965	3542.0597361205	4695.3316267493	4335.570865255	3285.6880684684	3608.5636284725	6331.3834687796	3551.9776082093	6677.1087839935	5556.8119981274	2910.8820211834	3921.1550349636	6803.6431685624	4777.6318175834	3791.6938162008	7756.8482309979	4925.1613904902	5824.5852552442	4662.4299092472
ARO-PWY: chorismate biosynthesis I	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5619375953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.9311159526	0	36.6809128429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3976698913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	k__Bacteria	470.1156927187	100.3452091642	782.0574513429	94.1387960721	85.6409246366	35.3156190767	2661.2199075864	185.6698349124	4333.9129106462	2108.5931420497	895.9860058762	1538.282208941	1266.6341942545	270.3860963564	392.6610633118	491.7192492437	838.632156471	1532.2695418449	430.5513360726	603.6746039713	534.5338134195	8389.6827142599	902.9677888325	21.1538565536	61.9023708541	150.6144794756	243.5448731508	718.733545069	1168.6652810413	1000.8459311874	558.0138887154	708.9288901611	857.0820091181	1724.541444209	1375.4199128804	13429.6163658649	5169.8497733694	393.9035572994	2113.3953347288	3028.1301917173	1288.2421961758	3880.3415985149	836.6928879493	767.9431209559	3257.2002916872	12975.4997705107	185.763581286	944.3158242954	922.3819400384	1264.9912850851	1655.6357129619	3752.3155848965	822.3651443822	1184.5107348196	904.6705481817	1348.8126741418	893.2517145701	380.386555916	1669.5760557562	881.9585947406	675.8385414329	727.3514223567	1838.2558374966	533.5670935673	581.2902007611	478.3980071579	1009.6232976611	2912.5840693322	209.7678486241	805.571783229	1676.1706666562	1237.9057653458	1987.1516592616	2187.8851419414	637.1103642377	503.987929074	425.6348977373	709.9008314187	483.7295419363	1700.9252681388	838.9768480131	1025.7720628584	967.0233815759	607.734471534	691.2967413047	1024.8966295488	4676.1020612284	524.7936060827	3673.4619594079	5262.8171081159	1595.9073364895	3933.3718687844	0	2531.5644817942	2319.045912676	1690.7860239318	504.0177255262	4790.1790123427	578.5295970075	4030.100383167	434.8473570677	594.9260369605	592.1888256671	155.898962177	338.2954566876	6903.7668270127	9134.3609880922	151.2516660884	604.356879235	1691.4721510489	60.5287201855	213.7049152412	255.5704672157	184.7445005339	234.8325463499	359.0164424178	879.4647800864	107.5489974693	202.4321148521	731.3851143262	448.4092351429	1747.5494662628	5416.1893755982	2693.4121769405	6175.8622715876	5273.8739593547	657.9033232899	1075.6611624464	2190.2884928693	905.7034352209	6748.854822035	3711.5598126319	3311.3822035391	7547.1508003724	1883.0442620815	4197.6753131155	1170.6874144475	1325.3769707289	4015.5597083785	3578.3973185917	91.9152029809	5086.9719758988	2629.1895638246	1984.8468111121	872.2875820981	3063.8651769188	5729.2700986185	4828.8617556184	913.443731918	4097.4671680935	643.2287230781	1494.2457428903	1091.9892483733	4573.1605242889	1320.0430515319	1270.9261342028	803.8881676269	4800.5287797531	2727.8751258071	1034.2295452929	589.3364445958	2052.2240891561	1569.7069751489	1016.1619125279	1128.0529580427	884.8486107863	1181.7471053892	420.8814673661	484.3244066331	511.1158230944	716.2740847448	494.0034609534	205.6277435612	610.2138798451	191.6343852873	1196.6671497279	2235.1543505865	3587.9563749317	703.247827602	387.1766378976	1264.6927027937	1001.534337271
AST-PWY: L-arginine degradation II (AST pathway)	k__Bacteria	111.9468676261	11.2923139277	11.099155483	0	0	0	927.3187660026	0	2166.8459673301	1376.3970177131	443.9182670382	789.2405230691	89.5143072051	28.605498341	28.6715188644	0	91.7645814444	660.4664650685	0	229.0668687581	103.4217390923	472.6830137101	0	0	0	0	0	0	0	0	29.0548954824	12.0695534152	113.8614833868	0	0	7834.1252514572	1264.5568529718	27.0491360233	659.5308451378	929.3276686957	170.6992931537	1076.5086519288	114.0831169338	29.7976881444	1876.4066321165	4374.5874137087	31.1121396973	181.978514901	416.8458994447	793.0350109767	0	1877.1449122637	0	0	265.8256841338	0	117.207513611	40.1744670949	108.0709164739	27.5163017522	0	0	204.4645263998	41.8058048756	17.482758971	0	289.3899910397	1059.7279544841	18.5799680383	73.3168067897	177.928216998	308.4507949166	202.6642403543	598.5089124574	152.2103065145	0	212.0524560561	212.0376107485	99.084888846	0	0	0	0	0	8.5894128769	22.0200114589	2019.7596665241	0	1580.1699409972	3145.4910043992	0	1060.3106282368	0	1021.4473665279	1097.813344693	1706.5844670803	20.0020709331	264.6731934652	333.5521013381	1398.7834353752	0	101.5155697145	0	34.3533912359	20.3265149842	2766.5872812938	5024.7447451741	41.1841062336	0	59.7807861359	0	0	0	0	0	51.4244995659	0	0	0	0	0	274.6874216147	3138.8902073303	0	3057.5066523676	2469.0501790361	160.9647251676	50.2072392069	1336.1083553639	0	4862.8404399423	1359.9173764599	1343.3540044468	5191.2800044302	506.0432509149	2952.2062582755	255.8335307453	0	2534.2534808241	2285.5585686795	61.1725571206	3770.6697221205	1014.138617082	153.3104080139	16.9325103608	1152.5663628041	4126.1923834328	3350.161934041	102.0422510354	2051.646124441	0	135.0509957009	7.3122185288	1524.8201192535	120.1383552682	175.0589262014	13.6818632154	3427.0427022247	825.8437272811	376.9889540561	96.7445567757	723.4358886713	71.3974117583	205.6389125194	175.9932291935	0	0	98.5280615606	27.5830356407	96.7230380583	6.6365710913	160.3094295166	35.0001628292	196.3970112261	0	217.6110677036	223.156867062	529.4099424117	222.3788207617	61.8848283343	0	12.5226168174
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	k__Bacteria	238.817253034	43.3109484419	44.067610007	0	0	0	1781.7375678589	0	5481.6637670257	1441.9927298612	640.0213080671	1079.5847853018	190.6889829682	25.024939613	65.5056165693	0	179.688273945	1082.2112074023	0	432.797313534	185.063928791	969.8489660563	0	0	0	0	0	0	0	0	164.1677190866	184.980940616	276.7598192815	384.6633104768	459.9029139055	7926.1627753113	1057.8571095991	25.1030720062	1296.9863165347	1970.6978823298	353.6640416997	1978.9294730614	209.0090328108	74.6262929407	1958.1265837723	7996.9197914721	29.7541463145	364.3480297094	595.91302563	757.4833312547	90.822821818	2342.9544065438	20.4683576044	0	249.8584238727	0	209.2604659996	84.3452055837	337.2932847448	82.7226188623	0	0	411.1155392896	75.8606105166	127.1019894246	16.5837239476	495.366003718	2118.4795583191	46.5506360097	145.4601722175	247.6998120904	554.8821889024	371.7230484507	702.7439965497	257.0334539688	0	340.0066092405	300.5159549387	96.4755490732	1277.3120581941	30.7008544197	72.584427186	65.6682216728	12.6073534462	44.8063101005	95.0120817138	3721.4901070246	12.4424614708	2951.1041165634	5002.2018811295	0	1586.4139948769	0	1688.780687383	1919.5222610509	1591.1410263351	24.9114865076	260.1111302934	330.9839314953	2499.090315376	0	169.3443572687	0	42.8194245776	47.0033580811	4465.8518009648	6200.7141210058	56.5058707377	0	68.400473007	0	29.2905843319	41.0155539757	14.1470898594	15.8856298682	135.7462816939	31.5956219077	0	0	53.3035953161	21.5959145991	400.1859900192	3352.9274089972	23.9194323543	3747.8868013869	3095.3143613545	146.0224246029	156.4764894821	1218.1356098136	13.3118706176	5353.3875723086	1670.4044657732	1050.1113597214	6250.7406251822	568.8168372891	3447.1681959151	295.6440836283	0	1804.8064327107	2182.5382624834	71.8027649406	3360.0422464578	1659.6912465023	167.0478476117	95.108049461	2336.7798353491	3819.8947643997	3462.0472174573	169.9361910338	3367.6928910376	0	185.5838494693	77.3698536172	2775.6646531395	174.4006061485	222.8619451643	38.1764753193	2333.6387523764	1376.4279840428	603.6133959662	156.6336858147	1199.6402227063	131.3860785124	320.8466281721	302.9493033606	41.5563838969	6.1796838398	80.8693075147	57.7640552388	160.6401742922	25.0540681855	209.1881227957	74.3792588149	348.543751536	0	237.4442696585	339.8488636094	697.3712831088	329.4028287693	92.3145958913	66.0593047981	226.8151491904
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	k__Bacteria	2427.4344198111	2970.1794909528	2249.1046972204	1563.2964035854	2251.1055062804	5568.6633681813	4737.873771659	3484.395678826	5829.5635668592	5904.4566276788	5700.8464812436	5640.4345507455	4419.0612092542	1537.9031523418	1953.6571300585	2722.7623406194	4528.8714442478	7090.5532604936	3267.447936692	8093.505279555	3297.2406814116	10214.7014678259	1966.1415998758	1495.6569928854	3448.6780074352	8612.304876209	6752.305277112	2331.6162260185	2083.5022672245	2641.9681372432	2747.6079415384	2901.5117733086	4125.1703026998	2572.2178454244	1391.7504839743	11433.4799482589	3037.138508907	281.7826777509	4609.6183136652	4844.587977313	3856.296986437	6328.024077307	1412.9365327613	2755.6641878282	11241.9403732751	12856.0279331721	1737.4409862037	4954.1991943143	6499.4029896862	8311.0157565852	2736.7025769277	8076.4099558007	2633.4565178569	1376.4019552026	7780.2612815196	2122.6438372578	1632.2116443813	6422.5532550092	2716.6192854701	1854.8621545738	2262.6380688425	2946.1292818198	2990.1244788114	3438.0766512723	2029.120324513	2039.472373795	3196.653312078	6465.0848467517	6262.1670651475	4130.3250584517	2800.1091295976	4478.920499262	2785.3593888894	3480.6520870863	2482.5136141124	2428.8887486779	905.937407508	2149.1601588967	1617.1046449538	1743.2614868699	2979.3059156777	3173.8390800668	3970.7949781665	3119.4827582937	2640.0391178915	2792.8776539543	7300.8060016653	2795.3055151551	4118.9268688736	6533.0257167645	5052.0017820963	4745.8921887315	0	3955.2727776877	6175.0752224737	2870.1966711647	1665.1161703108	663.7728447619	1308.9991805624	6923.2823017786	1208.6059773387	3231.1390046376	2757.0788971249	2640.1488705779	2131.1306657461	12158.337304021	13888.7120271278	3391.6070776568	2365.7775289812	3673.9271515967	2017.8208514772	1827.0377149306	2100.4989953535	1474.4525382926	357.53501619	1655.8723328532	3750.8238290351	1311.3392666381	1320.1074130188	2645.3008668225	3017.8061923239	2689.9842882048	8093.0328921543	3295.6894937659	8900.8827044068	10547.7953457917	4959.8394380001	2241.9289728687	9164.1207998525	3433.4680787427	7696.8669544051	5475.1481408723	4411.2608005846	9241.4158172804	4820.6866627406	6379.1658328904	3420.9794038101	2835.1102686166	2043.3528819631	5924.9952646108	7583.2116296771	5352.2348365137	8727.6651060542	1354.1254984927	2285.2445768652	10558.0632358886	5448.316646883	6093.1171325261	4070.6243377915	6063.825731986	2492.4878357292	2177.6232592905	3548.7200840943	5030.1222139656	2343.5631467841	1542.2683309417	1898.3489068155	2250.9652444582	2359.9019805326	1390.1342012155	4144.1221369474	2884.5791245398	2444.3000936391	2402.3027863004	3586.4970798871	2610.4068679503	2476.0872679165	1382.6012451324	1906.0070100648	3851.2517111927	2197.7836225838	8758.4966328524	6854.6879517705	1949.2226749885	2290.6722464378	7057.9167139341	4336.8691198128	4554.3018485871	9204.2024490823	2881.2939049277	3922.5315003384	3420.1719841966
