Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	unclassified	2.74544e-05	1.90534e-05	5.80904e-05	2.04617e-05	1.65183e-05	6.613e-06	2.30016e-05	6.49097e-06	1.72612e-06	2.19371e-06	2.30082e-06	3.74348e-06	5.29686e-05	0.000125418	0.000120892	4.1674e-05	1.50972e-05	1.20347e-05	0.00013572	1.46328e-06	3.77698e-05	5.70509e-06	2.91042e-05	0	0	0	0	2.65543e-05	3.69076e-05	5.08746e-05	3.81881e-05	3.859e-05	3.07383e-05	4.44523e-05	3.49546e-05	0	0	2.46635e-06	7.18042e-05	7.46847e-05	3.1393e-05	5.09244e-05	5.96183e-05	7.07902e-05	1.22491e-06	2.2404e-05	4.21454e-05	3.78693e-05	2.11756e-06	1.59341e-06	2.95537e-05	6.13185e-07	1.35637e-05	5.21944e-05	1.26055e-06	4.84369e-05	6.06456e-06	1.551e-05	8.23912e-06	1.3339e-05	5.10099e-06	4.11068e-05	1.12702e-05	1.42093e-05	1.94237e-05	2.86596e-05	4.19296e-05	1.34217e-05	2.89308e-05	6.4389e-05	2.94684e-05	5.67814e-05	4.65064e-05	2.10256e-05	6.01536e-05	5.26077e-05	8.40695e-06	1.31293e-05	8.23239e-05	0	5.52079e-05	2.61559e-05	4.09524e-05	4.58191e-05	6.36408e-05	5.38111e-05	3.10999e-05	5.38318e-05	1.67238e-06	0	0	0	0	0	0	0	1.72529e-05	7.17884e-06	1.95944e-06	1.70966e-05	1.24985e-05	3.75429e-05	3.5809e-05	0.000213152	3.19569e-05	1.35398e-06	1.18065e-06	6.76794e-05	7.93567e-05	9.80477e-05	0.000208785	0.000128341	6.52289e-05	0.000116385	0	6.62401e-05	3.74735e-05	0.000126176	0.000120455	5.10672e-05	8.1631e-05	2.06795e-05	9.1926e-07	2.69785e-06	3.83382e-07	0	6.2643e-07	5.9461e-05	5.4868e-07	5.16682e-05	4.19785e-07	3.23654e-05	3.77152e-05	3.61937e-07	5.57917e-05	1.24743e-06	6.8529e-05	1.77077e-05	0	1.67649e-06	0	2.20283e-06	8.63937e-06	2.43149e-05	5.10533e-05	1.5313e-06	2.4409e-06	5.39533e-06	9.91841e-06	1.47942e-05	1.6204e-05	3.71101e-05	4.03876e-05	2.67559e-05	3.15235e-05	4.78002e-05	5.30223e-05	2.9047e-06	5.93045e-05	0.000146777	4.20528e-05	1.71089e-05	3.33021e-05	5.62931e-05	4.27022e-05	4.65842e-05	5.49541e-05	7.91083e-05	6.37472e-05	9.93757e-05	8.64431e-05	3.79326e-05	3.19875e-05	6.7661e-05	6.10372e-05	1.26216e-05	1.52088e-05	4.26789e-06	2.98129e-06	3.62472e-05	3.05738e-05	5.19634e-06
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	unclassified	5.53084e-05	2.26438e-05	6.86737e-05	2.58026e-05	1.85875e-05	1.19595e-05	2.80873e-05	2.54585e-05	1.31245e-06	2.3421e-06	2.53796e-06	3.96334e-06	5.46123e-05	0.00012243	0.000123295	5.07018e-05	1.55339e-05	1.39337e-05	0.000137598	1.1932e-06	3.80008e-05	3.45682e-06	3.21051e-05	0	0	0	0	3.06329e-05	4.02004e-05	5.23524e-05	4.34295e-05	4.04437e-05	2.91528e-05	4.47155e-05	3.55178e-05	0	0	2.42705e-06	7.20672e-05	7.1734e-05	3.22262e-05	5.10821e-05	6.30159e-05	6.82212e-05	1.17508e-06	2.63543e-05	5.90931e-05	3.96145e-05	1.78597e-06	9.05824e-07	2.91423e-05	4.49538e-07	1.20402e-05	5.12069e-05	1.23488e-06	4.44755e-05	7.52712e-06	1.87662e-05	8.16071e-06	1.53867e-05	6.16026e-06	3.8706e-05	1.15343e-05	1.35174e-05	1.93527e-05	2.934e-05	4.24555e-05	1.40036e-05	3.05438e-05	6.37922e-05	3.05177e-05	5.83017e-05	4.72372e-05	2.21121e-05	5.77304e-05	4.94227e-05	9.86207e-06	1.39908e-05	8.79043e-05	0	5.35449e-05	2.51587e-05	3.8607e-05	4.39679e-05	6.79951e-05	5.52177e-05	3.03484e-05	5.73658e-05	1.79013e-06	0	3.18772e-07	0	0	0	0	4.9596e-07	2.04967e-05	7.70113e-06	1.43071e-06	2.0189e-05	1.07678e-05	3.91713e-05	3.79697e-05	0.000231827	3.36692e-05	1.57805e-06	1.40431e-06	7.21457e-05	7.8746e-05	0.000107106	0.000211809	0.000126923	6.60029e-05	0.000118475	0	7.14439e-05	4.36902e-05	0.000135461	0.000125013	5.83319e-05	9.10307e-05	2.07904e-05	9.02841e-07	3.46165e-06	4.07391e-07	0	5.846e-07	6.4371e-05	0	5.89438e-05	0	3.33983e-05	3.94765e-05	0	5.92074e-05	8.66804e-07	7.55395e-05	1.80096e-05	0	1.28731e-07	0	1.54245e-06	5.71324e-06	2.50289e-05	5.32655e-05	1.36902e-06	6.45393e-07	4.48063e-06	1.12927e-05	1.47008e-05	1.57919e-05	3.80712e-05	3.99123e-05	2.64705e-05	3.66367e-05	4.87587e-05	5.71009e-05	3.19722e-06	6.00988e-05	0.000180298	4.92451e-05	1.57136e-05	3.27777e-05	5.15762e-05	4.30468e-05	4.8383e-05	5.67286e-05	8.83559e-05	7.42407e-05	0.000102657	9.09556e-05	3.76682e-05	3.26766e-05	7.15073e-05	6.26924e-05	1.3933e-05	1.84298e-05	3.66953e-06	2.69759e-06	3.86416e-05	2.94266e-05	5.08277e-06
ARO-PWY: chorismate biosynthesis I	unclassified	6.55953e-05	2.22607e-05	6.45831e-05	2.62113e-05	2.04917e-05	1.38956e-05	2.95433e-05	2.54823e-05	6.00146e-07	5.18855e-06	4.09688e-06	7.88912e-06	4.21455e-05	9.68934e-05	0.000121976	3.60362e-05	1.47207e-05	1.01299e-05	0.000106126	2.41009e-06	3.12201e-05	7.52824e-06	9.88311e-06	0	0	0	0	5.20395e-06	1.04891e-05	2.36419e-05	5.57012e-05	5.33764e-05	3.46215e-05	2.1248e-05	2.09579e-05	0	3.9951e-07	3.29143e-06	6.06396e-05	4.09902e-05	3.33554e-05	4.95697e-05	5.03486e-05	5.27746e-05	2.85571e-06	2.26785e-05	0.000188698	3.92694e-05	1.36944e-06	3.20906e-06	3.23934e-05	6.28787e-07	1.06709e-05	2.56895e-05	3.1435e-06	3.26722e-05	4.70492e-06	2.22012e-05	6.63269e-06	8.2943e-06	3.0611e-06	1.22403e-05	9.1184e-06	1.37594e-05	1.73394e-05	4.37123e-05	4.29369e-05	1.19842e-05	2.03078e-05	4.57894e-05	4.64983e-05	5.26241e-05	5.61094e-05	3.03221e-05	4.45088e-05	4.12727e-05	1.46468e-05	1.16229e-05	7.31593e-05	0	4.59917e-05	2.49789e-05	3.28818e-05	4.13513e-05	4.75404e-05	4.83447e-05	2.6382e-05	4.81595e-05	6.17204e-06	1.08371e-06	0.000128229	5.82203e-06	2.73999e-05	5.31227e-06	6.57625e-06	3.07168e-06	2.71682e-05	1.02043e-05	3.00116e-06	1.68237e-05	9.62368e-06	3.47725e-05	3.39559e-05	0.000156458	3.0083e-05	3.60531e-07	1.4688e-06	6.51612e-05	5.89619e-05	0.000106331	0.000168341	0.000101438	5.61598e-05	9.16494e-05	0	5.86665e-05	1.80642e-05	0.000114995	9.64103e-05	3.06946e-05	3.08571e-05	1.83224e-05	8.82189e-07	1.45055e-05	1.55316e-06	9.94004e-07	2.75047e-06	6.75978e-05	1.36916e-06	6.14138e-05	5.93067e-08	3.01771e-05	4.89541e-05	0	7.08555e-05	2.09718e-06	6.87058e-05	2.41198e-05	8.3089e-07	3.29069e-06	8.46708e-07	4.6463e-06	6.318e-06	1.03016e-05	6.13583e-05	6.65819e-06	3.93536e-06	1.22684e-05	1.84588e-05	1.22565e-05	1.63214e-05	3.31361e-05	2.9104e-05	1.78886e-05	5.18197e-05	3.81435e-05	3.69228e-05	4.40806e-06	6.01629e-05	0.000152401	9.59934e-05	2.59291e-05	5.37121e-05	5.15822e-05	4.53936e-05	4.52744e-05	3.9558e-05	7.37636e-05	6.5953e-05	7.02441e-05	6.50739e-05	3.41014e-05	2.43641e-05	4.30603e-05	5.44544e-05	1.27661e-05	1.24237e-05	1.90799e-06	3.4686e-06	2.52179e-05	2.79342e-05	3.61722e-06
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	unclassified	4.3814e-06	7.02825e-06	5.67693e-06	5.72567e-06	3.90262e-06	2.80403e-06	1.12411e-05	8.18119e-06	0	3.88794e-06	2.47806e-06	4.32281e-06	1.02085e-05	1.52575e-05	1.43561e-05	1.12081e-05	8.9227e-06	8.90535e-06	5.55554e-06	3.92728e-06	4.52551e-06	1.83266e-06	6.00529e-06	3.30369e-07	0	6.19154e-08	0	0	2.51743e-06	4.87759e-06	2.25658e-05	1.40767e-05	2.41181e-05	5.56019e-07	0	0	7.29075e-07	3.55773e-06	2.5079e-05	2.47247e-05	1.54013e-05	1.81611e-05	2.61322e-05	1.7646e-05	2.10129e-06	1.17311e-05	0.000136923	5.65167e-06	2.51427e-06	1.92318e-06	1.25904e-06	2.03765e-06	2.56835e-06	5.6225e-06	4.72841e-07	7.92478e-06	6.77341e-06	4.26017e-06	7.24936e-06	8.38924e-06	7.95863e-07	2.72789e-06	5.07384e-06	3.83986e-06	7.09245e-06	2.64456e-06	1.87111e-05	1.07916e-05	9.20391e-06	1.83554e-05	3.44746e-05	3.05909e-05	2.10176e-05	1.49583e-05	1.03622e-05	1.38237e-05	1.0751e-05	6.16158e-06	1.39552e-05	0	1.85269e-05	8.14666e-06	1.44799e-05	1.33892e-05	1.11166e-05	1.77759e-05	1.277e-05	1.48928e-05	2.21687e-06	5.16644e-07	6.89569e-07	3.49294e-06	0	1.4442e-06	7.03945e-07	0	5.49503e-06	6.17285e-06	1.63797e-06	1.09905e-05	4.39305e-06	8.79632e-06	6.06169e-06	5.10568e-05	7.11529e-06	1.91736e-06	2.43501e-06	1.44387e-05	2.33686e-06	1.41427e-05	3.43684e-06	1.83251e-05	6.98805e-06	1.60248e-05	0	2.3358e-05	1.62313e-06	1.24355e-05	2.50591e-05	2.93558e-06	2.966e-06	1.35744e-06	3.91038e-06	2.24516e-06	3.68519e-06	5.38545e-06	4.49431e-07	4.15837e-06	8.74308e-07	9.31597e-06	1.4619e-06	1.45801e-05	8.95401e-06	2.95497e-06	1.22046e-05	9.83428e-07	1.141e-05	4.21381e-06	8.34924e-07	1.65775e-06	7.28648e-07	2.09443e-06	8.84193e-06	1.08567e-05	1.44276e-05	6.29412e-06	2.59951e-06	3.71125e-06	5.03358e-06	1.13965e-05	4.82323e-06	1.20491e-05	7.24189e-06	7.42151e-06	1.52168e-05	1.23445e-05	8.10751e-06	2.52513e-06	1.28491e-05	2.19519e-05	3.16859e-05	1.93865e-05	2.35419e-05	2.66947e-05	2.01061e-05	2.12117e-05	1.17586e-05	1.75763e-05	1.39328e-05	1.2204e-05	1.84457e-05	1.19729e-05	1.05979e-05	1.55548e-05	1.70075e-05	8.58704e-06	5.06717e-06	3.59677e-06	3.3903e-06	1.74877e-05	1.07313e-05	3.23399e-06
AST-PWY: L-arginine degradation II (AST pathway)	unclassified	0	8.43743e-07	7.53379e-07	0	0	0	2.39097e-06	0	0	9.74442e-07	1.20604e-06	2.00035e-06	1.46049e-06	9.32737e-07	1.31539e-06	0	1.13565e-06	1.76694e-06	0	2.68835e-06	0	1.06266e-05	0	0	0	0	0	0	0	0	5.81783e-07	0	2.33647e-07	0	0	0	1.18318e-06	7.85197e-07	0	1.4602e-06	3.16364e-07	6.43885e-07	2.90268e-07	6.85759e-07	5.21924e-07	9.98314e-07	1.35055e-06	3.77498e-07	1.77192e-06	1.00772e-06	0	4.98285e-08	0	0	3.28186e-07	6.08015e-07	0	1.09724e-06	5.01219e-07	7.97221e-07	0	0	0	0	6.86585e-07	1.91645e-07	2.30628e-07	0	5.63079e-07	8.87553e-07	1.83546e-06	0	1.67025e-06	8.48239e-07	6.2933e-07	0	5.31611e-07	5.56823e-07	0	0	0	5.19317e-07	6.04431e-07	0	5.32588e-07	5.57407e-07	0	0	0	0	0	0	0	0	0	0	1.47059e-06	5.81072e-06	1.08059e-06	1.45976e-06	0	2.58715e-07	0	0	4.76907e-07	1.82935e-06	1.30848e-06	0	0	0	0	0	0	0	0	6.02973e-07	0	0	0	0	0	5.7242e-07	9.81726e-07	0	6.69453e-07	1.13207e-07	6.45422e-07	1.01792e-06	1.51005e-06	0	0	5.43551e-07	1.77617e-06	1.98094e-06	1.05529e-06	1.36276e-06	1.38116e-06	0	0	8.11445e-06	0	1.13216e-05	7.60562e-06	4.80054e-07	3.81851e-07	1.2099e-06	1.28506e-05	1.86087e-05	6.70812e-07	0	0	0	2.29093e-07	5.76909e-07	0	1.20159e-07	6.52041e-07	5.61587e-07	1.15789e-06	5.61517e-07	0	3.41765e-07	6.84117e-07	4.41563e-07	0	4.67883e-07	0	8.12894e-07	4.4855e-07	1.46817e-06	0	1.35081e-06	1.50506e-06	4.19539e-07	0	9.20012e-07	6.51957e-07	1.04766e-06	2.75046e-06	7.45504e-07	0	3.55044e-07
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	unclassified	0	1.41049e-06	4.2183e-06	5.60846e-07	0	0	4.45176e-06	0	0	2.37851e-07	1.70989e-06	1.70114e-06	1.05e-06	3.89474e-06	4.61627e-06	0	0	5.16155e-07	0	0	0	8.57696e-06	0	0	0	0	0	0	0	0	3.43314e-06	2.43261e-06	3.63459e-06	0	0	0	0	0	0	2.62539e-06	0	6.73356e-07	0	1.95643e-06	1.29968e-06	0	2.78232e-06	1.62645e-06	0	2.57644e-07	1.52587e-06	0	1.38322e-06	1.95274e-06	0	2.67049e-06	0	0	0	0	0	1.2832e-06	0	0	2.42936e-06	1.58326e-06	1.00672e-06	1.48579e-06	1.05827e-06	0	2.45274e-06	0	3.06531e-06	1.95515e-06	0	1.93113e-06	0	0	2.72483e-06	0	3.04806e-06	1.52456e-06	2.67923e-06	2.48728e-06	3.78812e-06	4.72976e-06	0	2.72887e-06	0	0	0	0	0	0	0	0	0	6.35634e-06	0	2.33133e-06	0	0	0	0	1.47728e-06	5.06397e-07	6.49366e-07	0	0	0	0	0	0	0	0	1.4908e-06	0	0	0	0	0	7.57895e-07	0	0	6.44711e-07	7.34755e-07	0	0	6.59425e-07	0	3.98094e-06	3.69299e-06	4.30272e-06	0	3.50313e-06	0	3.8634e-06	0	0	0	0	7.9416e-07	1.22588e-06	0	1.94988e-06	0	6.37413e-06	4.5769e-06	2.46725e-06	8.5055e-07	0	3.32784e-06	1.95401e-06	1.69949e-06	2.86989e-06	8.71888e-07	1.61715e-06	0	0	0	0	2.06842e-06	0	0	0	1.44554e-06	1.06262e-06	2.74895e-07	7.67905e-06	8.41564e-06	2.9378e-06	2.07252e-06	1.89253e-06	7.31154e-06	2.92412e-06	1.46183e-06	0	1.51333e-06	2.97044e-06	1.55216e-06	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	unclassified	3.38956e-05	1.1648e-05	5.10522e-05	1.73087e-05	4.79982e-06	6.17203e-06	3.05424e-05	3.37517e-06	0	6.09188e-06	2.2525e-06	5.1124e-06	4.73248e-05	0.000141667	9.55899e-05	1.17752e-05	1.53691e-05	7.04376e-06	4.73654e-05	3.90531e-06	1.04447e-05	3.17102e-06	3.36219e-05	0	0	0	0	2.45454e-05	2.31483e-05	5.56757e-05	2.78852e-05	2.97856e-05	2.40118e-05	9.48565e-06	1.45616e-05	0	0	9.23774e-06	6.81489e-05	9.32868e-05	3.09771e-05	5.48527e-05	6.84485e-05	5.53946e-05	1.62736e-06	3.60762e-05	3.90885e-05	1.37346e-05	2.08636e-06	0	4.79984e-06	6.55988e-07	5.65415e-06	1.1053e-05	0	1.3447e-05	7.4181e-06	2.3784e-05	6.16877e-06	8.57653e-06	3.40656e-06	9.29506e-06	5.6358e-06	6.80128e-06	1.45983e-05	3.08841e-05	2.81357e-05	1.43676e-05	2.02744e-05	4.09413e-05	2.11599e-05	3.88437e-05	3.66135e-05	2.01578e-05	2.70181e-05	4.25823e-05	8.20267e-06	1.40436e-05	6.90595e-05	0	3.48817e-05	2.02397e-05	2.71983e-05	2.63423e-05	4.23599e-05	2.90617e-05	2.39327e-05	3.37007e-05	6.5738e-07	1.29111e-07	2.87005e-06	0	0	1.30693e-06	8.75731e-07	1.67238e-07	2.09149e-05	3.49649e-06	0	2.06293e-05	8.32393e-06	2.40205e-05	2.69512e-05	0.000169817	3.5309e-05	4.09492e-06	3.52204e-06	3.31826e-05	5.18622e-05	8.17676e-05	7.66447e-05	0.000122129	5.92341e-05	9.3051e-05	0	5.53469e-05	1.2909e-05	9.96983e-05	0.000104028	1.82953e-05	3.21573e-05	1.74625e-05	4.04813e-06	9.48331e-06	2.12317e-06	2.70507e-06	0	6.19642e-05	9.90576e-07	6.4106e-05	0	2.20257e-05	3.73649e-05	0	5.70713e-05	2.61155e-06	8.51922e-05	6.15843e-06	0	2.14805e-06	0	2.78156e-06	3.15314e-06	1.21781e-05	4.86892e-05	3.60363e-06	3.24106e-06	5.215e-06	2.08762e-06	1.6719e-05	1.2004e-05	1.93643e-05	3.75297e-05	1.78543e-05	2.41632e-05	1.84416e-05	3.5215e-05	2.33698e-06	4.60065e-05	7.58336e-05	5.1763e-05	2.3632e-05	2.91846e-05	5.76364e-05	3.17172e-05	4.61369e-05	4.49418e-05	6.865e-05	4.3554e-05	6.56484e-05	5.1877e-05	2.77063e-05	2.59471e-05	5.41777e-05	6.0756e-05	4.26341e-06	9.08685e-06	2.05832e-06	2.29982e-06	1.31316e-05	2.95377e-05	9.70172e-07
CALVIN-PWY: Calvin-Benson-Bassham cycle	unclassified	1.91203e-05	1.53487e-05	4.63169e-05	1.88348e-05	1.02632e-05	5.18026e-06	2.40538e-05	7.35197e-06	9.72105e-07	1.04877e-05	1.40828e-05	1.04165e-05	4.38787e-05	0.000100308	8.54106e-05	3.32956e-05	1.84743e-05	8.15182e-06	4.04413e-05	2.74394e-06	2.69042e-05	9.26799e-07	2.73424e-05	3.66227e-07	0	0	0	2.6329e-05	2.31766e-05	5.35244e-05	4.30823e-05	4.43141e-05	3.74068e-05	2.76545e-05	2.21811e-05	0	0	4.73477e-06	6.31503e-05	5.31757e-05	4.15026e-05	6.13712e-05	6.84656e-05	6.96763e-05	6.01529e-06	2.01617e-05	5.41365e-05	3.89882e-05	1.78451e-06	1.21841e-06	5.97398e-05	9.62246e-07	1.58234e-05	4.20378e-05	3.00453e-06	4.1316e-05	1.15813e-05	8.79208e-06	1.81527e-05	2.51802e-05	1.63037e-05	2.16332e-05	1.25503e-05	1.71772e-05	2.60196e-05	2.02747e-05	4.55392e-05	2.35038e-05	1.8364e-05	3.80008e-05	3.77258e-05	5.09126e-05	4.18507e-05	2.16497e-05	3.71062e-05	3.10709e-05	1.02417e-05	1.60163e-05	6.79614e-05	2.15218e-07	6.21782e-05	3.30497e-05	3.97886e-05	4.16679e-05	4.16047e-05	5.12007e-05	2.96539e-05	4.61903e-05	1.79423e-06	0	2.24575e-06	0	0	0	1.05538e-06	6.56145e-07	1.61198e-05	8.24659e-06	0	1.78182e-05	6.80115e-06	2.52776e-05	3.02016e-05	0.000178398	5.3396e-05	4.09179e-07	2.46336e-06	5.16697e-05	4.19138e-05	8.20262e-05	9.92427e-05	0.000123387	6.83322e-05	9.21677e-05	0	9.42854e-05	2.79887e-05	0.000117281	0.000113139	2.70489e-05	5.17593e-05	1.53964e-05	2.65922e-06	1.02672e-05	1.06031e-06	2.34209e-07	4.83105e-06	7.80816e-05	2.97884e-06	3.73375e-05	4.89551e-06	3.52232e-05	3.51399e-05	4.61372e-07	5.47078e-05	1.28761e-06	5.48204e-05	2.26175e-05	7.74347e-07	6.17916e-06	0	7.47386e-06	4.14743e-07	2.1539e-05	4.74211e-05	7.24582e-08	9.23179e-06	1.17332e-05	1.11116e-05	1.12317e-05	1.78673e-05	2.59624e-05	2.72627e-05	2.55316e-05	3.20222e-05	3.12667e-05	3.39273e-05	3.0297e-06	2.70314e-05	9.7298e-05	5.13075e-05	3.02234e-05	3.88275e-05	5.45176e-05	4.23317e-05	6.68937e-05	5.17298e-05	6.70968e-05	5.07568e-05	6.79721e-05	6.2491e-05	2.29203e-05	2.68519e-05	5.38674e-05	6.57516e-05	1.16228e-05	8.94608e-06	3.61473e-06	2.25909e-06	1.72628e-05	1.89108e-05	5.25587e-06
CARNMET-PWY: L-carnitine degradation I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43065e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96941e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0777e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73074e-07	3.65154e-08	8.48287e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37636e-07	0	0	0	0	0	0	0	0	0	4.41727e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92713e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50981e-08	0	0	1.46988e-07	0	1.00741e-07	0	2.26893e-07	0	0	0	0	0	5.26394e-07	0	7.7311e-07	0	0	0	0	2.63324e-06	0	0	0	0	2.14037e-06	2.06805e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93653e-07	0	0	2.06624e-07	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	unclassified	4.68167e-06	1.7033e-06	2.13371e-06	1.62304e-06	4.53507e-07	0	0	0	0	0	0	0	1.66646e-06	1.02567e-05	3.90256e-06	3.35425e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07623e-07	0	2.41358e-06	0	0	0	6.74923e-07	0	2.32606e-06	2.45047e-06	2.18723e-06	1.88618e-06	5.46041e-07	1.90996e-06	0	0	0	0	0	0	0	0	0	0	2.49559e-06	0	2.20268e-06	2.41367e-06	0	0	1.92365e-06	0	1.51686e-06	0	0	1.50271e-06	8.48807e-07	0	1.20626e-06	0	0	9.09408e-07	0	0	0	8.08732e-07	3.78613e-06	0	2.62386e-06	2.49402e-06	2.11638e-06	1.94443e-06	3.02222e-06	9.96467e-07	2.00856e-06	2.20771e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0439e-06	1.18575e-06	2.85422e-06	0	1.23391e-06	3.85981e-07	1.4044e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41147e-07	6.08329e-07	0	0	1.57112e-06	0	6.96946e-06	1.224e-05	0	2.97031e-06	4.92802e-06	0	0	5.21393e-06	4.94966e-06	2.86921e-06	2.55664e-06	4.03096e-06	3.57581e-06	0	6.40032e-06	6.09405e-06	2.45292e-06	7.93685e-07	0	0	0	1.26779e-06	0	0
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26642e-07	0	0	0	0	0	0	0	0	0
