Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	unclassified	245.8342995375	225.9549528895	593.7292185575	223.3656569947	184.3551926786	67.5179281837	349.2856665353	74.246950891	29.3187973262	34.6967521746	31.7163143029	50.0509374194	677.3561574019	948.4786039959	1149.9408360846	347.6405436384	164.1823172585	182.8581350473	1365.6286529119	18.825681422	327.2087916057	113.9603491394	246.1400793282	0	0	0	0	205.5966275086	317.3979868735	578.8391732513	410.8875833872	397.9748889517	399.1078420288	509.1183445216	316.6175869122	0	0	23.6689611901	1118.3573428896	1118.0433015137	372.9590501427	1007.8442755804	418.5397113307	775.0899703098	29.0584089157	684.6884802705	327.0492184751	510.1207597239	24.965635177	24.0744531985	397.5503902271	11.6594869002	102.6821263772	500.7618351965	23.5574433255	599.6957638667	65.0244066523	195.1451623794	152.2684201697	159.1883280062	74.996683208	512.8710150566	173.1940040462	141.3077053694	247.5994589518	220.4276412222	522.0807974735	222.9906533132	399.5336157567	864.1691434995	388.6859687641	912.7729132532	627.8405731998	302.4363224314	600.2234114905	498.8129294757	73.0805330801	201.58265276	826.0169048397	0	846.6570004515	394.5528126776	710.0093417518	538.6282943662	855.6748944354	831.9892198699	704.9380538802	635.0539837768	19.4378236849	0	0	0	0	0	0	0	161.4114138029	104.9263329201	18.1159292789	355.9938943756	93.579403892	401.9733930923	395.9816975711	1996.2490502518	287.3806541072	35.1646524176	38.9386122468	529.4353673712	713.0920249781	1162.820184762	1493.6179903456	1301.7705520888	685.0875756434	989.5768197031	0	643.9874150283	621.4636685849	901.8101337479	853.977585676	576.3061404025	870.0072760212	301.3144793055	20.6192554894	23.6031114294	8.387107563	0	7.6097923473	503.1997362391	10.0657268798	511.9713781938	10.4854422465	507.7348627507	646.5633893386	6.877147308	913.4041468462	26.2044188615	778.5777847089	244.8480667358	0	26.940832949	0	37.3840171389	152.9299372766	272.8185658548	510.8943842633	30.1329397356	46.7833519763	101.6742981779	115.4093954087	263.0871805826	189.7309621318	581.6140772972	603.5082106407	465.5357776603	361.4174980317	506.0660622284	547.0141021297	51.6443179962	830.8388642425	1539.4665491107	485.1235702809	196.6504770773	324.888903765	605.4988604278	442.5353588365	697.4988172363	561.7554728322	679.6447365437	624.6274675202	1606.496170477	896.9451750726	484.202838244	321.502282727	652.4416037275	606.7681140453	198.2888044091	202.8563895013	57.9688226332	47.7393152248	391.5203522898	419.471145473	62.9504868126
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	unclassified	495.2476301715	268.5330148397	701.8984307435	281.6682916098	207.4496231537	122.1047421023	426.5127477097	291.2076621185	22.2924397403	37.0437449051	34.9851892145	52.9905392403	698.3753427944	925.8826930869	1172.8022810648	422.9495023435	168.9311392803	211.7127838174	1384.5207165603	15.3509738738	329.2099456896	69.0506556032	271.5193170356	0	0	0	0	237.1755974959	345.7153780571	595.6535279484	467.2833285398	417.0919084685	378.5218070215	512.1336189095	321.7186739525	0	0	23.2917976412	1122.453302555	1073.8706008305	382.8582034672	1010.9671326451	442.392330425	746.9624310804	27.8760979098	805.4134031259	458.5633210617	533.6304481397	21.056206524	13.6858680371	392.0164349979	8.5477977101	91.1487569485	491.2883403479	23.0776866843	550.648637705	80.7060228712	236.1140154476	150.8194420548	183.6253896285	90.5704404394	482.9177787954	177.2516464657	134.4270388887	246.6941754463	225.6604300415	528.6292090284	232.6589595374	421.8093222594	856.1596825019	402.5268782791	937.2131422018	637.7056792375	318.0642379607	576.0439352728	468.6133408352	85.7297708577	214.8098494542	882.0091797992	0	821.1532436425	379.5104952236	669.3462868105	516.8657765598	914.2202234153	853.7372953065	687.9044402067	676.744176858	20.806341528	0	7.3502282961	0	0	0	0	8.0836117923	191.7589132265	112.5600585918	13.2275713888	420.3847682556	80.6214142094	419.4097148467	419.8748698399	2171.1551719038	302.7788121924	40.983945336	46.3150179688	564.3743516463	707.6038950188	1270.2491645195	1515.2518080785	1287.3900635381	693.2162492763	1007.3464423539	0	694.5793234686	724.5624521273	968.1691719382	886.2921319277	658.2898068891	970.1873496861	302.9304370594	20.2509834152	30.2855109229	8.9123386961	0	7.101641809	544.7516424042	0	584.0643838383	0	523.938180753	676.7584512125	0	969.3249088457	18.2086945203	858.2252212172	249.0228384642	0	2.0686740178	0	26.1767243547	101.1329046412	280.8299524679	533.0317215765	26.9395736449	12.3699026417	84.4369506385	131.4007299697	261.426631398	184.9060447017	596.6770049782	596.4058752552	460.5697013755	420.0402311517	516.2129419089	589.091691969	56.8450696823	841.9676765575	1891.0510060762	568.0945274625	180.6129375516	319.7730969093	554.7636232242	446.1065330989	724.4324188642	579.894698273	759.0943966959	727.4484636561	1659.5421253201	943.7674768897	480.8283457639	328.4285838407	689.5307286382	623.2226452684	218.8914318414	245.8190460014	49.8415647616	43.1964190714	417.3831076875	403.7309105691	61.5746601498
ARO-PWY: chorismate biosynthesis I	unclassified	587.3590372692	263.9902191997	660.0889218155	286.1297010582	228.7013589422	141.8719968935	448.6232072561	291.4795052107	10.193688544	82.064655167	56.4745955293	105.478854935	538.9515048643	732.7585124815	1160.2546455016	300.6109357939	160.0871192047	153.9163918099	1067.8543237772	31.0068433063	270.46728316	150.3779478432	83.583557044	0	0	0	0	40.2916286208	90.2040717989	268.9915478563	599.3208205017	550.4650087424	449.527446955	243.3562067083	189.8363434306	0	7.3634054854	31.5870563811	944.4667523216	613.6305788847	396.2736697659	981.033713439	353.4635997435	577.8350887261	67.7455917428	693.0771039337	1464.3004772861	528.9805406318	16.1453955313	48.4848213942	435.749247133	11.9561525883	80.7824156035	246.4697427777	58.74634641	404.5131610743	50.4463146574	279.3317478405	122.579815721	98.984229757	45.0053854969	152.7168546156	140.1260930796	136.834086281	221.0309677195	336.2012231212	534.6229032157	199.1085396062	280.4501588065	614.543183787	613.3088003835	845.9441445546	757.4812101303	436.1593062463	444.1165341495	391.336723048	127.3228497392	178.4536711266	734.0617374694	0	705.3191782597	376.797076376	570.0860366915	486.1064659954	639.1998549397	747.4714931251	597.996876429	568.1373120982	71.7365474288	22.0082299541	2956.6964098011	80.2612664917	279.0806060052	71.4876989377	102.2433395281	50.0651316087	254.1742269681	149.1466632593	27.7470523873	350.3113967549	72.0550293784	372.310944724	375.4903267074	1465.2897250117	270.5294164701	9.3634389921	48.4419239452	509.7361417434	529.8255186876	1261.0619413897	1204.2901272153	1028.8904130825	589.8360324256	779.2572187384	0	570.3565064457	299.5782726277	821.8949494925	683.5128044432	346.3959211317	328.8688031636	266.9696490043	19.7877419563	126.9070799483	33.977888791	22.9909091123	33.4123124854	572.0588382626	25.1177012794	608.539683339	1.4813705045	473.4050511139	839.2358371662	0	1160.0229690672	44.0548810531	780.5855316485	333.5099180263	11.1337057251	52.8807929987	7.9962499434	78.8518527509	111.8382354673	115.5857074584	614.0172776314	131.0197613321	75.4268393911	231.1956214669	214.7837086826	217.9580434131	191.106519938	519.3311024848	434.8985652483	311.2497566846	594.1134553939	403.8293780507	380.9212703033	78.3733251279	842.8657640352	1598.4483905262	1107.3847895337	298.0292332639	524.0053738948	554.8279061715	470.4271934491	677.8870900052	404.3725478235	633.7265833767	646.2412713092	1135.5581332773	675.2158456229	435.2981800719	244.8801387953	415.2221601938	541.3288157426	200.5603251076	165.7087974236	25.9153322128	55.5426327678	272.388520889	383.255998979	43.8204252367
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	unclassified	39.2322889776	83.3482602164	58.0226698658	62.5030924998	43.555875129	28.6288209743	170.6984745342	93.5806319603	0	61.4936414315	34.1595921676	57.796719019	130.5450851613	115.3854411686	136.5569282333	93.4969964449	97.0342473083	135.3101234134	55.9003553822	50.5260517385	39.2055800259	36.6077246557	50.7880573727	5.4069472593	0	0.8257622327	0	0	21.6493565737	55.4960410802	242.7986524489	145.1711156549	313.1515114104	6.3681650037	0	0	13.4376443174	34.1427260438	390.6084088527	370.1337707753	182.9720817712	359.426285585	183.4564393802	193.2084815491	49.8486161996	358.513464268	1062.5216408421	76.1311528749	29.6426713372	29.0568720696	16.936395637	38.745130832	19.4433463135	53.9432701495	8.8365457417	98.1163680821	72.6247264189	53.6008654903	133.9765448512	100.1173148278	11.7010755011	34.0346761143	77.9716817232	38.1864909715	90.409505727	20.3398940105	232.9781342648	179.2939164113	127.1060030385	246.349689894	454.7171568891	491.7553127617	283.7397528659	215.1630854493	103.3956996202	131.0731998889	93.4569601084	94.6029383051	140.0225693322	0	284.1250313763	122.8894387518	251.0442471409	157.3968942714	149.4665067066	274.839077747	289.4569742275	175.6904103728	25.7662918444	10.4921079512	15.9000299991	48.1529326334	0	19.4347252406	10.9444932871	0	51.4092077538	90.2227370602	15.1437461181	228.8497297561	32.8919287301	94.1826549199	67.0311402911	478.1676436271	63.9860986335	49.7961752918	80.3082004077	112.9497026638	20.9987553876	167.7288179266	24.5866550734	185.8727188311	73.3941709231	136.2519977871	0	227.0868478434	26.9180651484	88.8791100776	177.6595705022	33.1287195454	31.6110217624	19.7789045749	87.7110112377	19.6425616867	80.6194196267	124.5632981677	5.459625955	35.1909802082	16.039471229	92.3104573743	36.5154372903	228.7269820791	153.5015020846	56.1472810937	199.8093773185	20.6585753563	129.6320049653	58.2653708184	11.1877675744	26.6396628923	6.8812994204	35.5442916431	156.5155336551	121.8143427854	144.3782589939	123.8556174095	49.8234401432	69.9380832164	58.5700541369	202.664372172	56.4748000104	188.8417763894	108.2147791153	129.1294414971	174.4608093167	130.6924568654	83.6426169358	44.8957276549	180.0122489377	230.2416262753	365.5302034394	222.8289541384	229.6702796573	287.133040434	208.3650388442	317.5995356745	120.1994354325	151.0035282177	136.5204667066	197.2883762983	191.3947374491	152.8314411276	106.517988914	149.9921739959	169.0711859254	134.9051801433	67.586445494	48.853209934	54.288820634	188.8918661695	147.232605342	39.1777988147
AST-PWY: L-arginine degradation II (AST pathway)	unclassified	0	10.0059707956	7.7001150072	0	0	0	36.307438019	0	0	15.4122648877	16.6250259237	26.7449995434	18.6766231405	7.0538452007	12.5122030181	0	12.3502163912	26.8473943896	0	34.5867621961	0	212.2675667537	0	0	0	0	0	0	0	0	6.2597407339	0	3.0336929181	0	0	0	21.8073117183	7.5353500589	0	21.8594477218	3.7585123869	12.7431271936	2.0377769017	7.5084595894	12.3815027485	30.5095193311	10.48026114	5.0851117914	20.8905188582	15.2254070769	0	0.9474713125	0	0	6.1332049333	7.5278026691	0	13.8052852247	9.2631086722	9.5140453454	0	0	0	0	8.7521023986	1.4739854969	2.8716374079	0	7.776119699	11.9119172084	24.2095764572	0	22.5485210208	12.2012339921	6.2795654453	0	4.6212262556	8.5492869701	0	0	0	7.8337080783	10.4792986779	0	7.1608504749	8.6182401093	0	0	0	0	0	0	0	0	0	0	13.7582094113	84.9297901429	9.9905428971	30.395889448	0	2.770078894	0	0	4.2887070622	47.5105779413	43.1546586818	0	0	0	0	0	0	0	0	5.8621174086	0	0	0	0	0	8.3405523453	22.0204029445	0	14.6453659054	2.6184276748	7.8405051965	8.6142915419	27.7023793784	0	0	8.5270021289	30.4495125818	37.639768198	17.276937657	28.6271232282	15.6917326859	0	0	130.3975294968	0	192.1381470888	134.6309039837	5.3863052206	3.8212166397	23.8084033043	246.2999417321	350.6778632118	7.8054815789	0	0	0	3.4233190365	10.0378327341	0	1.272135427	6.7269038933	9.9847703416	16.2217462249	5.8894460855	0	3.9282535275	6.674118959	4.7495364166	0	7.0055463693	0	6.983834363	4.3951254433	23.7342091591	0	17.2428134889	15.1271916969	4.0455343801	0	14.4536942981	8.6958645973	14.2298951667	44.0430933545	8.0524825726	0	4.3011360002
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	unclassified	0	16.7270580205	43.1143268263	6.1223610869	0	0	67.6011432082	0	0	3.761971046	23.5705267676	22.7445638003	13.4273330301	29.4540599362	43.910592116	0	0	7.8425904405	0	0	0	171.3264264433	0	0	0	0	0	0	0	0	36.9391597464	25.0872451523	47.1917786544	0	0	0	0	0	0	39.3025059851	0	13.326395454	0	21.4211466074	30.8320997654	0	21.5908086969	21.90917991	0	3.8926813737	20.5256200166	0	10.4714696204	18.7348892751	0	33.0632416247	0	0	0	0	0	16.0099316343	0	0	30.9678131862	12.1772003168	12.5350411913	24.6852498798	14.6146881221	0	32.3514169717	0	41.3819086038	28.1232932369	0	18.3104483619	0	0	27.3402135342	0	46.7444196284	22.997424581	46.4509571384	29.2393056577	50.9328140397	73.1282262128	0	32.1925047039	0	0	0	0	0	0	0	0	0	92.9046459782	0	48.5441281831	0	0	0	0	13.2847875289	13.1517645989	21.4165279139	0	0	0	0	0	0	0	0	14.4935911437	0	0	0	0	0	11.0430453433	0	0	14.1040914963	16.9945986581	0	0	12.0973751806	0	99.436437894	57.9340593302	73.7629329076	0	57.3521688571	0	43.8931776486	0	0	0	0	13.4775996006	21.6999609902	0	19.5125753128	0	122.1694459425	86.2510799584	28.7085581171	15.1254341405	0	52.1561060472	29.1985089281	29.5699576776	32.9033256734	9.2307656733	16.6836283829	0	0	0	0	23.7744115023	0	0	0	21.6438949571	10.8623299965	2.3617085627	75.2432471776	136.0462384165	30.4830171964	26.4554203839	19.0216016583	70.5037096567	29.0685008354	22.9657740386	0	20.5549021261	47.565564381	16.7655018538	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	unclassified	303.5112897896	138.1335365953	521.7927094213	188.9464532838	53.569294459	63.0156043042	463.7940004153	38.6069147254	0	96.3522171617	31.050230669	68.353606441	605.1838702808	1071.3574402084	909.2650978214	98.2275302481	167.1388210433	107.0247031458	476.5948163702	50.2433961816	90.4848948102	63.3418148814	284.3474161612	0	0	0	0	190.0429853722	199.0705713188	633.4644323823	300.0332491943	307.175585142	311.7705342856	108.6405508653	131.8989387017	0	0	88.6524254798	1061.425270002	1396.5205422601	368.0185912662	1085.5909333803	480.530898119	606.5218328809	38.6056526501	1102.527264181	303.32722848	185.0129803236	24.5977243853	0	64.5664822359	12.4733678305	42.8040808941	106.0447723154	0	166.4864154041	79.5371448321	299.2473676735	114.0060843431	102.3523706388	50.0844292988	115.9702309683	86.6076809835	67.6370089103	186.0890787071	237.5363886636	350.3276822286	238.7059556848	279.9898478976	549.4755051487	279.0977849042	624.4205302687	494.2854278595	289.9542434727	269.5912408324	403.7544016002	71.3048063464	215.6205531328	692.9256910923	0	534.9377401406	305.3085466595	471.5487455244	309.6681990291	569.5458971651	449.3316345583	542.4798033541	397.5677896841	7.6406132691	2.6220112329	66.1774284998	0	0	17.5875244301	13.6153042567	2.7258062963	195.6708016679	51.1048831589	0	429.5528097631	62.323413975	257.1883480691	298.030787901	1590.4015867886	317.525245057	106.3501238534	116.1591068527	259.5777637831	466.0289207489	969.7424709887	548.3049490146	1238.7547619068	622.1247837431	791.1746214463	0	538.0832473649	214.0838466946	712.5671143385	737.516451745	206.4670848886	342.7265385306	254.4412727101	90.8006534249	82.9682195262	46.4477959721	62.5672685397	0	524.3834923489	18.1724654965	635.2157943738	0	345.5301921304	640.5579577054	0	934.3521003383	54.8600405839	967.8926213329	85.1541138249	0	34.5188046587	0	47.2055812846	55.8153347459	136.641163918	487.2364936644	70.9122064331	62.1196945173	98.2760226802	24.2912438967	297.3166902627	140.5539741356	303.4908852949	560.8020246433	310.6526993925	277.0308679721	195.242966598	363.3016761396	41.5504248884	644.5383494115	795.3775882241	597.1412006422	271.6262878604	284.7192166938	619.9474042491	328.6939211755	690.8011131312	459.4063453599	589.7946426764	426.7647509397	1061.2651146898	538.2832253254	353.6660906659	260.7911301727	522.4245122115	603.9725270074	66.9795530103	121.2012061801	27.9572398055	36.8270141788	141.8399652302	405.2551900695	11.7530305829
CALVIN-PWY: Calvin-Benson-Bassham cycle	unclassified	171.2089149196	182.0209313748	473.3946114766	205.6067210665	114.5447512109	52.8897944142	365.2631327007	84.095503785	16.5115571841	165.878783032	194.1283671166	139.2697628814	561.1159095813	758.5806365272	812.4377408936	277.7485047648	200.9081988904	123.8608438326	406.9239981187	35.301925632	233.077354885	18.5129893326	231.2401182429	5.9938254859	0	0	0	203.8525008941	199.3142916764	608.987576386	463.5468068048	457.0069445363	485.6922442094	316.7306918919	200.9160089107	0	0	45.438446729	983.5716303286	796.0492764662	493.0645230484	1214.5975322984	480.6504635366	762.8939523857	142.6996578456	616.163089655	420.0999724019	525.193314499	21.039006799	18.408682412	803.6071461807	18.2967515116	119.7894507878	403.3176955985	56.149258787	511.5319155874	124.1755436048	110.6206353896	335.482158576	300.5009945007	239.7025031891	269.9075894134	192.8650065229	170.8228017897	331.6795652459	155.937544165	567.0254912955	390.4974132511	253.6064281003	510.0118874496	497.6001948432	818.4307642832	564.9882836607	311.4134971812	370.2521615344	294.6063359057	89.0301079742	245.908938479	681.9074213382	4.2125232628	953.551683552	498.5425999718	689.8326613617	489.8283328959	559.3908513033	791.628978338	672.1617090656	544.9072072603	20.8540101061	0	51.7822502478	0	0	0	16.4084299884	10.6944550746	150.8099698912	120.5325371626	0	371.0181945148	50.9219772359	270.6482840324	333.9737262523	1670.7727954506	480.1775500489	10.6268963167	81.2433105706	404.1964959131	376.6336024613	972.8093565445	709.9678616075	1251.5179681914	717.6808596587	783.6640465496	0	916.6442091669	464.1669151451	838.2323366981	802.1116477451	305.253144002	551.6404502547	224.3354816318	59.6471119494	89.8264374584	23.1959388337	5.4171632505	58.6869435479	660.7801065348	54.6479137381	369.9713783916	122.2808783803	552.566179724	602.414493502	8.7665194669	895.6586228352	27.0484977842	622.8300397646	312.7379402668	10.3760410237	99.2979381842	0	126.8380558313	7.3415755326	241.6724468286	474.546564911	1.4258309911	176.9408574256	221.1101024633	129.2931595247	199.734733433	209.2072594421	406.8999073721	407.3834826972	444.2333646412	367.1348971666	331.0239044039	350.0171968763	53.8667738946	378.7026368312	1020.5056996872	591.8855216466	347.3883347639	378.7935154427	586.401548067	438.6950485199	1001.5907149043	528.795807433	576.4505752082	497.3413346964	1098.8285855317	648.4149126531	292.5737673376	269.8848242225	519.4321748068	653.633587859	182.59841981	119.32361535	49.0971979912	36.1747823376	186.4616928179	259.454864631	63.6716205079
CARNMET-PWY: L-carnitine degradation I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8503122694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0748277574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2461228342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1372573926	0.6730175637	8.1408123936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8581038398	0	0	0	0	0	0	0	0	0	7.6584218858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6538807035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2399377183	0	0	3.2156061985	0	1.2237843078	0	4.1624287602	0	0	0	0	0	8.6179578004	0	8.7835242053	0	0	0	0	44.6883864264	0	0	0	0	41.0232611761	38.9721858961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1844126541	0	0	3.3086663903	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	unclassified	41.9210251314	20.199501866	21.8081306942	17.7175813016	5.0614524386	0	0	0	0	0	0	0	21.3105164806	77.5666485131	37.1217581917	2.7980815266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4862402594	0	21.8621375772	0	0	0	10.5119861395	0	27.6344219812	48.4972359648	15.3550608265	20.6520255395	12.9536356195	58.3703404898	0	0	0	0	0	0	0	0	0	0	26.7577919752	0	40.7080986424	28.8048217363	0	0	29.5615814862	0	19.3359133779	0	0	24.9662843539	11.7220264658	0	15.9104774795	0	0	13.081105242	0	0	0	12.4170077285	37.9890636137	0	40.2388992827	37.6214032327	36.6925647796	22.8578427789	40.6349336501	15.4066774127	45.5279137885	26.0444032392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8744145361	12.4536700525	24.2682298409	0	11.996075233	6.4011359184	10.0375504135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5691832157	10.5845160895	0	0	16.2087726786	0	97.6402305282	128.3789032299	0	34.1408413112	48.0768505067	0	0	78.0674224069	50.5967587999	24.6502755559	25.0512666103	65.1640179695	37.1030922046	0	64.3288325607	58.7636941238	24.3843242258	12.4690521762	0	0	0	13.6939434544	0	0
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2779521538	0	0	0	0	0	0	0	0	0
CITRULBIO-PWY: L-citrulline biosynthesis	unclassified	105.1302672082	51.4055434196	33.6776021473	0	34.2000138631	0	78.4047026761	0	0	24.9427572629	1.8601265222	14.0022744495	33.0433350762	47.5038276727	21.0828822397	0	49.6264240648	116.6752496555	10.5431425184	39.5236511924	79.2781959631	35.828823364	29.5889180039	0	0	0	0	0	0	27.0841138254	26.6279339226	18.3171718966	63.2740328647	0	0	0	0	3.0926392078	66.3820108675	143.0959077001	43.2709635274	254.4050870097	58.3364948259	0	57.0591154322	557.8556645275	31.9041795497	8.8364493754	0	19.8826902427	38.8865218193	7.2085735615	0	0	8.7321661971	0	7.5638681105	25.0914779236	33.4099600109	53.0933623964	0	0	20.6719558317	19.0444372928	27.1879335748	30.2316093642	30.1891070963	27.9732595794	47.3526447547	9.3594625056	23.5646313411	25.3449121218	78.7043956781	74.3048018783	0	16.3375303807	8.9336855532	0	76.0530703534	0	0	0	130.0266093237	51.6754640542	22.0787601028	46.6769506484	143.3849994956	42.9653563006	0	0	30.5958412543	0	0	0	0	0	0	138.553571648	0	38.6272958266	0	31.7220376106	10.3955734395	13.4091791507	25.4512305772	0	26.5841047588	36.0138345565	0	0	0	0	22.5041446442	24.3364557258	0	32.0813016977	0	37.1999141373	0	7.6065905724	38.0524437207	52.7344493358	34.9853158624	0	13.1652662928	23.9882082241	1.7035310678	41.0072800959	46.5241423327	0	31.90258115	83.6422642225	81.0435523524	0	42.6406954025	8.8255469973	60.2423283025	0	0	48.3903125253	0	73.3707295524	181.4271755844	11.4343671616	22.2382891478	53.7780092772	100.9572119934	130.605833909	0	169.1184968443	0	34.9438670475	36.4260072015	18.1603701467	16.1455626558	38.4659178151	30.9581712791	74.7102353641	19.5831498626	107.593099064	47.6680541336	122.2776664634	14.9956240676	41.1478465092	65.0472005188	160.5000847445	0	65.8980009099	36.3929242114	35.4471683562	8.329376637	89.7314954151	19.8278487165	96.7255168829	40.9731745379	82.6129023767	25.4103733759	10.4394032252	38.6320684794	37.8160458968	194.5895206646	51.3095979801
