Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
1CMET2-PWY: folate transformations III (E. coli)	o__Verrucomicrobiales	7.59422e-05	0	5.79859e-05	6.60115e-06	0	1.44834e-05	3.32884e-05	6.04072e-05	0	0	0	0	0	0	5.17946e-06	6.16446e-05	0.00012361	0.000137872	0.000102448	0	0.000129071	0	0	0	0	0	0	0	0	0	1.19326e-05	1.71726e-05	2.15741e-05	0	0	0	0	0	4.15751e-05	3.99745e-05	0.000103045	7.83894e-05	8.35563e-05	1.34751e-05	0	1.85039e-06	0	1.24916e-05	0	0	0	0	0	0	9.36548e-07	0	0	0	0	0	0	0	0	0	0	0	6.98927e-06	2.36128e-05	4.85487e-06	0	0	1.80439e-05	0	0	4.09407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0316e-06	0	0	4.28181e-05	1.55413e-05	1.95743e-05	0	6.36272e-05	0	0	0	0	0	0	0	1.15718e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21864e-05	2.33648e-05	0	0	8.15629e-07	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	o__Enterobacterales	0	0	0	0	0	0	4.4583841e-05	0	0	1.77437821e-05	1.25603e-06	2.62118e-07	0	0	0	0	0	4.319596e-06	0	1.545199e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.198327e-06	0	0	5.6690699e-05	1.05641e-05	0	1.0021e-05	0	0	3.11813427e-05	8.38718e-06	2.72325e-06	1.15416e-05	0.000121423	0	0	8.18348e-06	9.07235e-06	0	2.4756425e-05	0	0	1.60188e-06	0	6.8359e-06	0	4.67252e-06	2.23532e-06	0	0	8.7519929e-06	0	0	0	0	0	0	0	2.91311e-06	0	1.96325e-06	6.00045e-06	0	0	0	0	1.25913e-06	0	0	0	0	0	2.72972e-07	5.90446e-07	0	0	0.000121162	2.61535e-05	0	9.32298e-06	0	1.66478e-05	2.96498e-05	0	3.63204e-07	4.07034e-06	4.020502e-06	0	0	4.2276e-06	0	2.45452e-06	0	3.169539e-07	1.005971e-06	2.65651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44545e-07	4.5011694e-05	0	8.4482341e-05	7.48913e-05	1.67703e-06	9.27454e-07	3.5675313e-06	0	0	5.835047e-05	2.19247e-07	0	5.28146e-07	0	4.67496e-07	0	1.9141e-06	7.300383e-06	0	8.3287025e-06	1.61272e-05	0	0	3.03951e-05	1.02228069e-05	6.449535e-06	3.64186e-06	6.706852e-05	0	0	0	3.4680889e-05	0	0	0	4.8434649e-06	3.44547e-05	2.78633e-05	2.85819e-06	4.36915e-05	5.58346e-06	1.14073e-05	1.23138e-05	0	0	2.91623e-07	0	9.38951e-07	0	0	0	0	0	3.188286e-06	8.46888e-06	1.35754052e-05	2.862858e-06	1.795335e-06	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis	o__Enterobacterales	0	0	0	0	0	0	0	0	0	3.0119879e-05	2.41042e-05	3.0067538e-05	7.89862e-06	8.95392e-07	3.95014e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06497e-06	7.31475e-07	4.79292e-06	0	0	0	0	0	0	0	0	0	0	0	2.679713e-06	0	0	1.04199e-05	2.34002601e-05	7.13202e-06	0	4.24183016e-05	0	0	0	0	0	2.30455e-06	0	0	0	0	0	4.43141e-06	0	1.83172e-06	0	0	0	0	2.882833e-06	0	9.96707e-06	7.48627e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.716319e-06	0	8.789742e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53147e-07	2.33490864e-05	1.327041e-05	0	2.3479614e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05961e-06	3.322748e-06	1.040895e-05	2.606662e-06	1.6628338e-06	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	o__Enterobacterales	0	0	0	0	0	0	0	0	0	2.20045e-06	2.5124e-06	5.3145e-06	0	0	0	0	0	2.98809e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85374e-07	0	1.30405e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58935e-07	4.00949e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88199e-07	0	0	0	0	0	0	0	4.446e-06	0	2.21124e-06	0	2.939474e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3007e-07	5.65796e-07	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	o__Enterobacterales	1.74571e-05	0	0	0	0	0	9.9117258e-05	0	0	7.7489841e-05	4.6249995e-05	7.2617609e-05	1.2830048e-05	0	4.85047e-06	0	1.31792e-05	5.301571e-05	0	2.7688061e-05	1.79863e-05	3.5739514e-05	0	0	0	0	0	0	0	0	0	0	4.15479e-06	0	0	0.000248786981	4.47158e-05	2.25572e-06	6.80344e-05	0.000142973	2.5599e-05	8.98435e-05	2.73688e-05	5.09883e-06	6.995367e-05	0.000229608	4.31077e-06	2.05874e-05	3.9277689e-05	4.580699e-05	0	0.000107917072	0	0	1.2982e-05	0	1.42101e-05	2.57612e-06	9.67442e-06	7.26389e-06	0	0	1.91178e-05	7.18381e-06	4.11835e-06	2.40849e-06	3.1607e-05	0.000103331	1.91036e-06	1.05877e-05	1.270108e-05	2.64209e-05	2.730571e-05	4.34041e-05	2.07301e-05	0	2.64717e-05	1.83582e-05	5.0138889e-06	5.47599e-05	0	0	0	0	0	1.01487e-06	0.000126178	0	0.000187098344	0.000147286139	0	6.7268789e-05	0	7.5459149e-05	8.0629012e-05	7.8007e-05	1.37109e-06	1.8282885e-05	2.7539133e-05	0.00012238	0	1.2003e-05	0	5.7797e-06	3.40408e-06	0.000173089442	0.0001650167877	7.55647e-06	0	5.341905e-06	0	0	0	0	0	6.55022e-06	0	0	0	0	0	1.32891e-05	0.0001397142937	0	0.000166125716	0.000144529632	1.12573e-05	9.12307e-06	5.88466672e-05	0	0.000186317	0.000122773	4.0700147e-05	0.00027796	3.2994065e-05	0.000136618	2.161206e-05	0	0.0002142679	0.0001185302134	7.05316e-06	0.000167622191	8.877522e-05	1.43994e-05	4.32749e-06	8.562337e-05	0.0001743476499	0.0001476239374	1.0566914e-05	0.000124395	0	1.00342e-05	8.83699e-07	0.00011619915	9.32243e-06	1.71658e-05	2.61302e-06	0.000197676086	8.8382738e-05	5.5195115e-05	1.1741e-05	9.33774e-05	1.25354e-05	2.75005e-05	2.79016e-05	0	0	4.03782e-06	3.03358e-06	5.275218e-06	0	1.525377e-05	8.211859e-06	2.62194e-05	0	1.345463e-05	2.039243e-05	4.132495e-05	1.3527032e-05	3.4226e-06	0	1.83504e-06
ANAEROFRUCAT-PWY: homolactic fermentation	o__Lactobacillales	0	6.3506e-07	0	0	0	0	0	3.94306e-06	0	0	8.76184e-08	5.13821e-07	0	0	1.05102e-06	0	1.49675e-07	4.57232e-06	2.28447e-06	8.95617e-07	0	8.788362e-06	0	0	0	0	0	0	0	0	1.929965e-06	0	0	0	0	0	1.49588e-06	1.857624e-06	0	0	0	0	0	0	0	0	0	0	0	1.92305e-06	0	7.14276e-06	3.516853e-06	9.09963e-07	0	2.95754e-07	0	0	0	0	0	7.06543e-07	0	0	9.70151e-07	0	0	0	2.046823e-06	0	0	9.14184e-07	0	6.24356e-07	0	2.46257e-06	0	0	0	2.61876e-06	0	0	0	0	0	0	0	0	0	0	2.83926e-05	2.96326e-06	5.48626e-05	0	0	9.7470593e-05	0	0.0001190102	6.86061e-06	0	2.24645e-07	0	0	0	3.03995e-07	8.70614e-07	0	0	0	0	0	3.64757e-07	0	0	0	0	0	0	4.60524e-07	0	0	0	1.30079e-06	0	0	4.42434e-07	0	0	0	0	1.91577e-05	5.32131e-07	5.44782e-07	1.309883e-05	8.05259e-08	0	0	1.94714e-06	7.09982e-06	0	7.73104e-06	0	1.632584e-06	0	0	0	0	6.92247e-08	0	0	0	0	2.97588e-06	0	0	0	3.23884e-06	1.689929e-05	1.21882e-06	0	0	9.17695e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3706e-06	0	3.14258e-07	0	1.05495e-05
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Actinomycetales	0	7.26089e-08	2.91062e-07	0	0	0	5.51049e-07	0	6.37121e-07	6.038499e-06	7.11864e-07	2.699211e-06	0	0	1.734205e-06	0	3.90567e-07	1.209208e-06	8.98239e-07	6.893776e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54298e-06	1.350125e-06	2.43118e-07	3.66524e-07	6.00462e-07	0	0	3.23911e-07	2.55525e-07	0	2.13189e-06	1.8130405e-06	2.034151e-06	7.05322e-07	0	5.714589e-06	2.927936e-06	5.257989e-06	1.86798e-06	3.885526e-06	2.435591e-06	2.748931e-06	2.359016e-06	9.88472e-06	2.934032e-06	1.0634492e-05	1.77849e-06	2.323104e-06	0	0	0	0	0	0	0	0	0	0	1.05004e-06	0	0	4.67997e-07	4.15497e-07	8.18729e-07	0	1.285331e-06	1.94276e-06	0	5.45634e-07	0	0	1.9489676e-05	2.265229e-06	2.5948804e-06	1.3914355e-05	0	9.672734e-06	1.80678e-05	0	0	0	0	6.24223e-07	0	0	0	4.431286e-06	0	0	4.348374e-07	0	0	1.11589e-07	0	0	0	4.023936e-06	0	2.796668e-06	1.12996e-07	0	1.729248e-06	0	0	0	3.716011e-06	0	7.057898e-07	5.90014e-07	5.081702e-06	0	0	0	0	0	0	0	7.11142e-07	8.301321e-06	8.01694e-07	0	0	0	2.3245e-06	0	7.6956e-07	0	0	1.484256e-06	0	0	0	0	0	0	2.818152e-06	3.53452e-07	0	0	1.661935e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.69159e-07	0	0	0	1.163611e-06	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Bacteroidales	0	0	1.09909e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.566498e-06	1.353794e-05	1.68566e-06	0	0	0	0	1.09172e-05	0	0	0	0	2.78562e-06	1.35537e-06	8.05396e-06	1.78398e-06	2.79864e-06	1.11604e-06	4.95152e-06	2.96657e-07	0	0	0	8.87233e-07	0	4.947351e-06	8.271e-07	4.63832e-06	5.21265e-06	0	0	0	9.9903e-07	0	0	1.6608501e-05	0	1.69641e-06	8.41163e-06	0	3.29456e-06	0	0	0	0	0	1.01962e-06	0	0	0	3.31654e-05	5.22937e-07	1.3392845e-06	3.68278e-06	1.373419e-06	5.865559e-05	3.94639e-06	3.718303e-05	2.452278e-05	8.11987e-07	2.60935e-06	0	3.347388e-06	1.565824e-06	0	1.104655e-05	1.7868704e-05	8.32567e-06	3.07594e-06	1.3121691e-05	1.3616498e-05	4.507955e-06	3.27319e-06	0	0	0	0	0	0	0	0	0	0	0	3.60965e-06	0	0	0	0	0	0	0	0	0	0	0	2.31046e-06	5.83539e-06	1.17398e-06	8.07405e-06	3.23686e-06	2.060972e-06	0	0	4.727878e-06	1.66422e-06	1.81977e-05	0	0	0	0	0	0	0	5.38731e-05	0	0	9.2067e-06	0	1.153379e-05	0	0	3.296448e-05	0	0	0	0	0	1.620714e-05	9.21194e-06	0	0	0	1.220309e-05	0	3.552104e-05	7.014205e-05	5.6036e-07	0	3.648278e-05	3.4527305e-05	5.98233e-07	0	0	0	0	0	0	0	0	8.07113e-06	6.28455e-06	1.342366e-06	8.573947e-06	4.21431e-06	1.137405e-06	0	0	0	0	0	0	0	0	0	0	1.54444e-05
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Bifidobacteriales	2.97568e-06	0	7.18399e-06	0	6.94813e-06	3.13858e-06	0	0	0	0	0	0	0	0	0	0	0	9.41258e-06	0	2.36567e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81046e-06	0	0	1.18548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29874e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3482e-05	0	2.34344e-05	3.57041e-05	0	0	0	0	0	1.27306e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94562e-06	0	0	0	4.513e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10677e-06	4.78649e-06	0	0	8.39801e-06	8.04773e-06	1.67334e-05	7.68054e-06	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Clostridiales	3.8153462e-05	7.7362759e-05	7.4163356e-05	9.6840425e-05	9.72587e-05	4.0054354e-05	2.4538357e-05	8.828487e-05	0	0	6.413719e-05	0	0.00010226336	0.000174292028	0.000211548844	0.000276436852	1.326499e-05	1.2741727e-05	0.0001596262	0	0.000201820149	0	0.00019091818	0	0	0	0	9.086707e-05	0.000119502252	4.922652e-05	8.1454391e-05	0.000121144643	0.000138172517	1.6650071e-05	2.7271237e-05	0	0	2.20696e-06	3.7856085e-05	1.5250968e-05	1.4369378e-05	3.007023e-05	4.0868062e-05	3.3659751e-05	1.9130183e-05	1.5433152e-05	0.00012084575	0.000108532726	0	0	2.8613647e-05	0	2.312458e-05	4.6806895e-05	3.090783e-06	8.033463e-05	0.000101090844	5.224816e-05	0.000110767017	0.000132729237	0.000111192041	3.6232562e-05	7.1713925e-05	0.00016701325	0.000134443354	0.000173962396	4.6775009e-05	3.896087e-06	1.747537e-05	2.463469e-05	2.0348532e-05	8.8235163e-06	3.3052239e-05	3.0254547e-05	2.4638816e-05	5.2904336e-05	0.00011398216	0.000183148804	7.875247e-05	0	0.00012916142	0.000159309617	0.000123809673	0.000144083801	0.000102774963	8.0905132e-05	2.86780855e-05	0.000174992652	0	0	0	0	0	0	6.78898e-07	0	0.00010476339	0	3.021102e-05	5.0960737e-05	5.638797e-05	6.7620811e-05	7.081743e-05	7.227857e-05	8.5603295e-05	0	1.593301e-06	4.607065e-05	4.306729e-05	1.5069098e-05	5.753255e-05	0.000132881841	0.000153078736	6.39313e-05	0	0.000111635354	8.3732725e-05	5.969258e-05	0.00010191434	4.9366027e-05	8.8730931e-05	4.20409798e-05	0	0.00020651722	0	0	4.0668e-06	0.00017614757	5.452252e-06	0.000115691032	0	3.5616425e-05	0.00012345364	0	0.000204401356	5.3378e-07	0.000177661467	0.000116409383	0	0	0	0	0	5.2218657e-05	0.000219250332	0	0	0	9.61336e-06	5.9181056e-05	8.5844061e-05	4.3219315e-05	8.8620779e-05	7.1639966e-05	4.0313478e-05	6.1271703e-05	0.000198177043	0	8.07208e-05	8.9219152e-05	0.000118173845	7.6470754e-05	0.000124758478	0.000106339034	0.000222512262	0.000108189409	0.000150479282	9.040311e-05	0.000109543369	5.0764647e-05	8.391535e-05	1.544365e-05	6.340645e-06	5.958494e-05	0.000101804004	2.0749584e-05	7.53594e-06	0	0	3.0620311e-05	7.4782375e-05	1.1207576e-05
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Coriobacteriales	5.72422e-05	3.90412e-05	5.76984e-05	6.2425e-05	5.35273e-05	1.25316e-05	1.39527e-05	3.98384e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74546e-06	3.7653e-06	1.06977e-05	0	0	0	0	0	1.95654e-05	1.49609e-05	6.50599e-06	2.69976e-05	2.39183e-05	4.30878e-05	0	1.78627e-05	0	8.49746e-05	0	0	0	0	0	0	0	0	6.69529e-06	0	1.14408e-05	1.92532e-05	0	0	2.38545e-05	9.97653e-06	2.56964e-05	8.35138e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.43827e-05	0	0	1.18065e-05	1.39585e-05	2.39553e-05	1.36942e-05	0	0	1.58828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70225e-05	0	0	4.41558e-05	9.51136e-05	2.46858e-05	0	0	0	0	0	2.48916e-05	0	2.18276e-05	0	0	1.73469e-05	0	2.67766e-05	0	3.88374e-05	0	0	0	0	0	0	6.113e-06	4.36837e-05	0	0	0	0	0	0	9.37848e-06	5.06073e-05	0	0	1.45383e-05	2.45496e-05	0	0	0	0	0	0	0	0	1.49671e-05	3.87479e-06	1.35417e-05	1.24682e-05	1.51568e-05	3.14085e-05	0	0	0	0	5.61208e-05	7.37693e-06	1.49775e-06	1.30319e-06	7.01677e-05	2.07282e-05	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11935e-06	1.5903e-06	3.63513e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Enterobacterales	2.74693e-05	2.66923e-06	1.99247e-06	0	0	0	0.00013566739	0	0.000313167	0.000100642763	5.5084621e-05	8.35878529e-05	1.5296792e-05	0	5.31587e-06	0	1.6318322e-05	7.3519658e-05	0	3.6611392e-05	1.97887e-05	4.3833268e-05	0	0	0	0	0	0	0	0	1.82793e-06	0	9.22664e-06	0	0	0.000316553136	5.84985637e-05	2.94186e-06	8.47957e-05	0.000160993094	3.02138e-05	0.000115904	3.65202e-05	7.59019e-06	8.52901776e-05	0.000323264	5.360875e-06	2.18467e-05	4.6501674e-05	5.40924876e-05	0	0.0001256482522	0	0	1.70935e-05	0	1.64503e-05	3.00979e-06	1.06386e-05	8.43924e-06	0	0	2.24403e-05	8.46661e-06	4.77575e-06	2.65731e-06	3.61291e-05	0.000117028	2.55218e-06	1.28105e-05	1.562049e-05	2.93014e-05	3.133186e-05	5.29391e-05	2.47304e-05	0	2.94454e-05	2.0365e-05	6.748813e-06	6.18018e-05	0	0	0	0	0	2.08965e-06	0.000149229	0	0.00021679067	0.00018332642	0	8.55339e-05	0	9.32639e-05	9.790019e-05	0.00010004652	2.90088e-06	2.3828931e-05	3.3339118e-05	0.000134572	0	1.72191e-05	0	6.81866e-06	3.76643e-06	0.0001990015921	0.0001937683933	8.99172e-06	0	6.337613e-06	0	0	0	0	0	7.67995e-06	0	0	0	0	0	1.86453e-05	0.000170324446	0	0.000221734715	0.000181873966	1.46686e-05	1.00765e-05	7.48115053e-05	0	0.000264947	0.000161957574	6.1764825e-05	0.000370312	4.0066531e-05	0.000191641	3.2262812e-05	0	0.0002822724	0.0001470529226	7.97729e-06	0.000202628773	0.0001168539715	1.97852e-05	5.31576e-06	0.0001150739359	0.0002111871035	0.0001787781229	1.6959293e-05	0.000163155	0	1.50286e-05	1.12642e-06	0.000144297668	1.48021e-05	2.62726e-05	2.99377e-06	0.0002619214683	0.000124097245	7.9275004e-05	1.72607e-05	0.000140027211	1.9421e-05	3.95388e-05	4.10456e-05	1.78599e-06	0	6.438643e-06	4.264809e-06	9.435855e-06	0	2.720171e-05	1.189947e-05	4.85176e-05	0	1.822464e-05	2.404056e-05	5.3568885e-05	2.5679958e-05	5.64255e-06	0	2.25612e-06
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05649e-05	0	3.65789e-06	0	9.36213e-06	0	1.27191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	o__Fusobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.112797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2765e-06	0	2.640197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3330803e-06	1.12347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
