Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	k__Bacteria	2.72052e-05	1.84704e-06	5.918543e-05	0	1.620038e-06	2.185639e-06	0.000108675898	6.864668e-06	0	7.646938e-05	5.1217768e-05	8.195208e-05	1.089938e-05	9.76425e-07	3.74686e-06	4.2639533e-05	5.9920951e-05	4.55413382e-05	2.935102e-06	2.2445529e-05	1.6140632e-05	7.04107e-06	4.324527e-05	0	0	8.90707e-06	7.01401e-06	2.24415e-05	1.5607079e-05	5.123003e-05	3.6222918e-05	6.7471284e-05	3.155688e-05	0.000189787007	0.00014880098	5.00644e-05	1.66734e-05	1.53606e-06	7.142744e-05	0.000141413128	7.1233676e-05	7.01871856e-05	7.415788e-05	4.378441e-05	3.2016125e-05	0.000173146551	1.46619e-06	2.6783532e-05	4.6944911e-05	3.656896e-05	0.00013141483	9.0343807e-05	3.731437e-05	9.1746922e-05	3.78681e-06	3.5784962e-05	2.4491658e-05	3.93587e-06	4.567379e-05	6.546989e-06	0	9.086651e-06	3.4418868e-05	6.41686e-06	1.5770945e-05	2.82547e-05	5.811987e-05	0.000132372706	7.5529335e-06	3.5750113e-05	2.1126418e-05	6.01887457e-05	5.5549974e-05	5.0635678e-05	3.0402302e-05	3.11722e-06	4.21454e-05	3.4654277e-05	3.5503923e-05	0	4.1600655e-05	6.14677857e-05	2.6092522e-05	1.3884023e-05	3.2835816e-05	7.1199748e-05	0.0001574056817	2.6138414e-05	2.18631e-05	8.883931e-05	2.73653e-07	4.3195439e-05	0	4.091186e-05	3.050796e-05	0	4.288624e-05	1.276152e-06	3.56900766e-05	0.00016863276	8.24657e-05	2.501472e-05	0.0001095951855	1.39145e-06	8.15589e-06	0.000171935191	0.00013316631	7.48381e-06	0.000130370587	2.8846e-06	0	1.301602e-05	1.832088e-05	7.263809e-06	2.971991e-05	2.217566e-05	3.5828907e-05	3.794846e-06	2.81419e-06	4.3251936e-05	1.4509124e-05	8.9319277e-05	0.000111523108	4.754267e-06	0.000215631022	0.000161361584	3.74571e-06	4.53935e-05	2.55099e-05	6.413184e-05	0.00016573018	0.00016893722	3.2964193e-05	0.000258165	1.6049862e-05	0.000120885	1.5021974e-05	8.1878689e-05	6.84815e-05	4.02407e-05	0	5.41528e-05	6.652959e-05	0.000109554613	1.3143738e-05	6.8644468e-05	5.46891e-05	4.34525e-05	7.5481228e-05	0.0001881453	6.9965632e-05	5.57078116e-05	1.4058496e-05	0.00013442054	0.000126566692	3.1653078e-05	1.1848426e-05	6.856488e-05	6.3671508e-05	4.0138529e-05	5.929396e-06	6.5997201e-05	1.00841e-05	1.832e-05	2.58198e-05	3.848646e-05	2.9918996e-05	3.4608042e-05	3.9588109e-05	1.04055236e-05	4.0346279e-05	1.8984299e-05	1.2620804e-05	3.3906301e-05	5.63377e-07	1.76498783e-05	3.0534751e-05	4.1952171e-05	1.51624e-05	2.0086579e-05	8.76244485e-05	8.4301353e-05
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27679e-06	5.16804e-06	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	k__Bacteria	0.000367009609	0.000401315354	0.000289015484	0.000456610241	0.000366005092	0.000403815214	0.000301210204	0.000354239149	0.00027443165	0.0002110444693	0.0002481596566	0.0002907104259	0.000327845924	0.000338335269	0.000301293081	0.00040120681	0.000293638827	0.000282242778	0.000349841824	0.000490391944	0.000318070703	0.0005117473686	0.000342839111	8.7667615e-05	0.00024396551	0.000384151484	0.00038950101	0.000385086555	0.000405040278	0.00026169409	0.000221252861	0.000259222587	0.000307160398	6.0472485e-05	0.00012053829	0.000308243258	5.50197953e-05	0.000176417268	0.000233860778	0.00020094025	0.000173849018	0.0002488794718	0.000127357539	0.00023742356	0.000337441241	0.000326978972	0.000268904047	0.000357683436	0.000379180693	0.0004062248547	0.000190554212	0.0002963603871	0.000313335492	0.000196071446	0.0003523529125	0.000241552866	0.000247397505	0.000457211814	0.000233360999	0.0002788377205	0.000235695916	0.000292760565	0.000229613284	0.000383834526	0.000291711655	0.000328409215	0.000244172625	0.000253494324	0.000441962054	0.000315230277	6.356221e-05	0.0002018094742	9.2364064e-05	0.0001180330027	0.000252760656	0.000211151112	0.000211280433	0.0002770212533	0.0002928338486	6.8166989e-05	0.000260652717	0.000258569894	0.000264063525	0.000317826544	0.00027627054	0.000206026699	0.000232916992	0.000321249999	0.000258011996	0.000252809664	0.000192466899	0.000216177943	0	0.000267399858	0.000351655905	0.00012124328	0.00030727801	3.23701089e-05	0.000138776602	0.0002726253499	0.000162419756	0.00033697878	0.000237122725	0.000263459502	0.0003540134067	0.000313070395	0.0002825701849	0.000498828149	0.000238281514	0.000265720134	0.000421535498	0.000339991114	0.000426768406	0.000241547017	4.270347e-05	0.000351234698	0.0002402024247	0.00030898687	0.00023956656	0.000178057698	0.000282245314	0.000182997046	0.000268093852	0.000352060217	0.000299755329	0.000348762398	0.0003387086127	0.000321180408	0.0003019609823	0.000235806244	0.000206883	0.000296196556	0.0002297451514	0.00031413296	0.000285171246	0.0001825444433	0.000303377357	0.000168159421	0.00015575872	0.000250087071	0.000414132422	0.000205930456	0.000349607639	0.0001393289955	0.000309182972	0.000345643071	0.000196549262	0.0002034697384	0.000201056168	0.000280623183	0.0001845104398	0.000148935479	0.0003605812408	0.000274462215	0.000106607858	0.000162468519	0.0003825033068	0.000153886793	0.000256200972	0.000230495465	0.000316153742	0.000279958651	0.000395967359	0.000325925425	0.000312474701	0.000207672115	0.000265144173	0.0002891757348	0.000310512086	0.000292546762	0.000262528059	0.000516773652	0.000543297118	0.000253457265	0.000321807953	0.000431543114	0.000272098264	0.000260755458	0.000446507837	0.000344408391	0.0002408395812	0.00021654339
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49866e-06	5.20524e-06	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	k__Bacteria	0.000512446134	0.000436172874	0.000400314855	0.000499024401	0.000389315229	0.000759060778	0.00037275204	0.0004727649372	0.000226237053	0.0002711314571	0.0003278165416	0.000334538829	0.000396064671	0.000378847528	0.000337353092	0.000502663276	0.000440507853	0.000452385051	0.000518415515	0.00050449372	0.0005326935914	0.00051760353	0.000327827525	0.0001003200818	0.00024699095	0.000395706611	0.0004010769157	0.000393657328	0.000400299626	0.000268572774	0.000290020509	0.00036110829	0.000418575853	9.59289809e-05	0.000155064331	0.000305073424	5.51720688e-05	0.000195559488	0.000343162056	0.000263963968	0.000318322993	0.0003894688333	0.000255879229	0.000277612056	0.0005050670832	0.0003025874005	0.000397306878	0.0004200418262	0.0004114709674	0.0004362106777	0.000225451246	0.0003204433485	0.000347469763	0.000241306436	0.0003607510465	0.000315798713	0.000262875012	0.000486834657	0.0002457899894	0.000295718332	0.000254077988	0.000384593287	0.000242470441	0.000392703375	0.0003160005669	0.000376972948	0.000278064067	0.000305657115	0.000478365225	0.000349837268	7.12277465e-05	0.000256409488	0.000108570627	0.0001259820143	0.000313832206	0.00030807428	0.000218484715	0.000306522798	0.0003280297169	6.8785492e-05	0.000283908283	0.000277298459	0.000353551086	0.000407491061	0.000305252266	0.00022721346	0.000267446207	0.000343913948	0.000273270259	0.000258967569	0.000197697732	0.000235763641	0	0.000288321483	0.000369035664	0.000108560093	0.000360222947	3.00197656e-05	0.000159898996	0.0002696757809	0.000186618076	0.000376883759	0.000269127405	0.000335866349	0.000425252094	0.00030812383	0.0002784335572	0.000543660332	0.00026132794	0.000309262397	0.000517958003	0.000370682186	0.000438260605	0.000264041045	3.907769e-05	0.000370276331	0.000256904242	0.000338394038	0.000266428724	0.000246676524	0.000332185487	0.000221030043	0.0002939109647	0.00045765195	0.0003057529743	0.0003627462543	0.000347208718	0.000367787428	0.00054382879	0.000232869963	0.000197699	0.000317680281	0.000245363242	0.000292381888	0.00030500927	0.0001998015981	0.0003236785829	0.000174123563	0.00013737431	0.00037741033	0.000665387046	0.000262133179	0.000429541274	0.000158664064	0.000345197839	0.000431185949	0.0002291627	0.0002606498998	0.0002657807857	0.000286032566	0.0002057930983	0.0001757842308	0.0004378999925	0.000284803536	0.000127389249	0.000215903637	0.000420687227	0.000130818639	0.000241867181	0.000255216558	0.00041232012	0.00028529714	0.000353110623	0.000247955771	0.000390249989	0.000272789249	0.000374942137	0.000318996815	0.0003494832247	0.00034523111	0.000305539252	0.0005365140864	0.000558610007	0.000283330473	0.000368773935	0.00049615446	0.000335128908	0.000279811895	0.000562474303	0.000361885792	0.00026962781	0.000222664407
ARO-PWY: chorismate biosynthesis I	k__Bacteria	0.0004369857599	0.000403885302	0.00041536069	0.000485637037	0.00041228042	0.000714642311	0.000359675203	0.000454763705	0.000296683972	0.0002895610692	0.0003259012642	0.0003332325696	0.000394797671	0.000364372434	0.0003324018564	0.000558659343	0.000454295702	0.000456594417	0.000534002833	0.000514145491	0.000545595002	0.00044780889	0.000453178996	0.000347187452	0.00038175438	0.0005118612411	0.00051056002	0.000500780436	0.000460985791	0.000356627768	0.000321786849	0.000388520201	0.000420913498	0.000237826275	0.000307789904	0.000404299043	0.000306749128	0.000269620974	0.00033870306	0.000272523219	0.000358790377	0.000337983786	0.000322379134	0.0003839816446	0.000492076502	0.0003296555157	0.000318351706	0.0004489986509	0.0004446168264	0.000438450923	0.0003363335768	0.000337040703	0.000436496319	0.0003821567152	0.000468394953	0.0003845947111	0.000341336086	0.000543839827	0.0003705071792	0.000394115913	0.000284770065	0.0004936194728	0.0003942125332	0.000489014038	0.000414100286	0.000436688836	0.000283343765	0.000296249774	0.000489616957	0.0003423512016	0.0001223653963	0.000267082041	0.000173864514	0.0002110371288	0.000297537787	0.000291413012	0.000336166767	0.000375043326	0.000397233483	0.0003957705987	0.000332550351	0.000356888118	0.0003727025357	0.000418243552	0.0003414834303	0.000304095925	0.0002815743625	0.0003584028368	0.000302319176	0.000256010745	0.000161746177	0.0003230297834	0.000175658	0.0003190090135	0.000332484012	0.0002061239034	0.0003164327505	8.09642707e-05	0.00019463394	0.0003170422876	0.000240411994	0.000356673269	0.0003318109551	0.000310077197	0.000481154775	0.000289139241	0.0002809965689	0.000518203343	0.000336753977	0.000353183716	0.000461369489	0.000422182516	0.000498119728	0.000300686413	0.00028841052	0.000438088471	0.0003012827914	0.000393313875	0.000298053552	0.00035998361	0.000438244201	0.0002762969992	0.0003410243179	0.000585414206	0.000312120894	0.0003465624909	0.000452730238	0.000451147285	0.0005452561582	0.000375994772	0.000264450002	0.000276043433	0.000330306854	0.00031304972	0.0003649882117	0.0002587067568	0.000361696345	0.0002933928166	0.000257672245	0.000394404526	0.0005851991929	0.0003451020604	0.0003233855874	0.000215362942	0.000411783708	0.000396775808	0.0003117175146	0.000368627255	0.00035691915	0.000314595159	0.000266845351	0.000232701858	0.000494646376	0.000327134636	0.0002431841856	0.000248729752	0.000450261249	0.000230162572	0.00025534821	0.000192116423	0.000360251193	0.000267839455	0.000338493478	0.00028915531	0.000341789005	0.000313589225	0.00042413013	0.000382442676	0.000368276672	0.0003916504439	0.000342321838	0.000523086495	0.000552868747	0.000301871092	0.000394445101	0.000433068002	0.000358194778	0.000279159572	0.000484409858	0.000455974697	0.000424534527	0.000384867339
ARO-PWY: chorismate biosynthesis I	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87877e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29306e-06	0	3.6013e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37189e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	k__Bacteria	5.2501745e-05	8.4615034e-06	7.6516441e-05	8.623709e-06	7.67345e-06	3.458962e-06	0.000175249932	1.6231995e-05	0.000255155591	0.000133316135	6.49981612e-05	0.000115053302	9.9049569e-05	3.575343e-05	4.12799681e-05	5.89456973e-05	7.71156552e-05	0.000100845271	4.2789419e-05	4.69223339e-05	6.1701384e-05	0.000420005314	0.000106768946	1.292516e-06	4.775045e-06	1.12930347e-05	2.250835e-05	9.282951e-05	0.00013589446	8.796517e-05	5.1862064e-05	6.8742031e-05	6.6010317e-05	0.000150573605	0.00015184606	0.0005138220462	0.0002804958031	4.1045434e-05	0.0001356907883	0.0002022772733	0.00010843489	0.000196065454	0.000119181504	7.01374595e-05	0.000137301951	0.0004245767817	2.3938563e-05	7.0102127e-05	7.8235609e-05	8.37257592e-05	0.0001230792764	0.00019733810803	0.000108629357	0.0001234613971	4.84086367e-05	0.000108942481	8.3310058e-05	3.0232997e-05	9.033932e-05	7.39028698e-05	4.5968053e-05	5.8297499e-05	0.000119620482	5.365305e-05	4.5601053e-05	6.2200532e-05	8.10853614e-05	0.000175306856	1.51895544e-05	6.00228667e-05	0.0001270795542	7.70070112e-05	0.0001471954727	0.00015210338	6.3850388e-05	5.3153496e-05	4.896361e-05	4.6236495e-05	4.82102601e-05	8.6900534e-05	5.4707133e-05	6.80011e-05	5.57765042e-05	5.1697657e-05	5.1415148e-05	6.62878684e-05	0.0002062965364	4.4485285e-05	0.0003160555195	0.0002591470447	6.9212881e-05	0.000285321416	0	0.000188121325	0.0001491600025	0.000103736034	5.387339e-05	0.0003277342985	6.2574524e-05	0.0001935462085	5.8078261e-05	5.556391e-05	5.35522283e-05	1.6646268e-05	3.76186235e-05	0.0002658232448	0.0002769610109	1.933501e-05	6.7256068e-05	0.0001426231229	8.46099e-06	2.10691015e-05	2.4333518e-05	2.172803e-05	1.7052586e-05	3.69281392e-05	5.30306002e-05	1.5047648e-05	2.85533e-05	6.48090051e-05	4.2073355e-05	0.000119936022	0.0002414677626	0.000307858898	0.0002823043057	0.0002280140486	5.4157838e-05	0.00012710648	0.000119391982	9.1403574e-05	0.000270190568	0.0002365925848	0.0001931587231	0.0003971983891	0.0001150182987	0.0001998254257	0.000103041821	9.58526775e-05	0.0002996745725	0.0002226786493	9.73273e-06	0.000299746766	0.0001485290711	0.000176899216	8.716712e-05	0.0001557003966	0.0002989214435	0.00025624269466	7.8502379e-05	0.000230413136	5.4934866e-05	9.53408499e-05	7.3077518e-05	0.000262834952	0.000115136614	0.000120044733	7.79212196e-05	0.0002700028808	0.0001947133547	9.8606446e-05	5.1086459e-05	0.0001785471481	0.00016089999	9.447237e-05	0.000108850977	5.909677e-05	0.000115605219	4.89891437e-05	4.9428369e-05	3.16169334e-05	6.9030883e-05	3.8700325e-05	2.0458635e-05	6.3281786e-05	1.9277261e-05	7.61707517e-05	0.000167576838	0.000264159234	4.39173798e-05	3.5845141e-05	9.21792073e-05	8.26731509e-05
AST-PWY: L-arginine degradation II (AST pathway)	k__Bacteria	1.2502069e-05	9.52212e-07	1.08594e-06	0	0	0	6.106704e-05	0	0.000127571	8.7022911e-05	3.22035263e-05	5.90299732e-05	6.999925e-06	3.78253e-06	3.0142e-06	0	8.438129e-06	4.34682023e-05	0	1.7804879e-05	1.1938e-05	2.36635e-05	0	0	0	0	0	0	0	0	2.70038e-06	1.17034e-06	8.76932e-06	0	0	0.00029973588	6.861e-05	2.818568e-06	4.2345196e-05	6.2078611e-05	1.43682e-05	5.43938e-05	1.62504e-05	2.72147e-06	7.909713e-05	0.0001431422044	4.009285e-06	1.35093e-05	3.535652e-05	5.24884223e-05	0	9.87211251e-05	0	0	1.4224225e-05	0	1.09315e-05	3.19305e-06	5.84763e-06	2.3057e-06	0	0	1.33051e-05	4.20381e-06	1.37149e-06	0	2.32416e-05	6.3784361e-05	1.3454e-06	5.46281e-06	1.3489692e-05	1.91879222e-05	1.5012074e-05	4.160874e-05	1.52543e-05	0	2.43938e-05	1.38102e-05	9.87517e-06	0	0	0	0	0	6.38837e-07	1.4242e-06	8.9106187e-05	0	0.0001359540244	0.0001548877172	0	7.691332e-05	0	7.59041013e-05	7.06108333e-05	0.000104705054	2.137985e-06	1.8108357e-05	3.6077494e-05	6.71766008e-05	0	9.48118e-06	0	3.66812e-06	2.26032e-06	0.0001065249523	0.00015235416	5.26469e-06	0	5.040649e-06	0	0	0	0	0	5.28949e-06	0	0	0	0	0	1.8852074e-05	0.00013993982	0	0.000139761379	0.000106748506	1.3250441e-05	5.93278e-06	7.283092e-05	0	0.0001946836184	8.668752e-05	7.836019e-05	0.000273211	3.0909718e-05	0.0001405366313	2.25180267e-05	0	0.0001891272	0.00014222684	6.47745e-06	0.0002221842224	5.7291e-05	1.36638e-05	1.69205e-06	5.857138e-05	0.000215282	0.0001777757	8.769624e-06	0.00011537044	0	8.61698e-06	4.89344e-07	8.76366e-05	1.04787e-05	1.65351e-05	1.32619e-06	0.000192751778	5.894794e-05	3.5943212e-05	8.38628e-06	6.2940223e-05	7.31845e-06	1.91182e-05	1.6982349e-05	0	0	1.146832e-05	2.815022e-06	5.983154e-06	6.39599e-07	1.25586793e-05	3.4823e-06	2.03672e-05	0	1.38515117e-05	1.6730817e-05	3.89772384e-05	1.3887406e-05	5.729343e-06	0	1.0337e-06
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	k__Bacteria	2.66707e-05	3.65215e-06	4.31157e-06	0	0	0	0.000117333685	0	0.000322729	9.1170147e-05	4.6429519e-05	8.0745784e-05	1.4911694e-05	3.30907e-06	6.88652e-06	0	1.65231e-05	7.1224994e-05	0	3.364042e-05	2.1362e-05	4.85527e-05	0	0	0	0	0	0	0	0	1.525783e-05	1.793688e-05	2.131531e-05	3.35858e-05	5.07733e-05	0.0003032575483	5.73953e-05	2.61579e-06	8.3273166e-05	0.000131642	2.97689e-05	9.99913e-05	2.9772e-05	6.81574e-06	8.254195e-05	0.0002616708254	3.83429e-06	2.70477e-05	5.05448424e-05	5.01353503e-05	6.75173e-06	0.000123218442	2.70374e-06	0	1.33698e-05	0	1.951683e-05	6.70372e-06	1.825068e-05	6.93167e-06	0	0	2.67524e-05	7.62821e-06	9.9709e-06	2.15619e-06	3.97841e-05	0.00012751	3.37079e-06	1.08382e-05	1.877946e-05	3.45179e-05	2.753482e-05	4.885525e-05	2.57596e-05	0	3.91133e-05	1.95729e-05	9.615116e-06	6.5258062e-05	2.00191e-06	4.81181e-06	3.78765e-06	1.07246e-06	3.33247e-06	6.14516e-06	0.000164182	1.05471e-06	0.0002539064	0.000246314213	0	0.000115076061	0	0.0001254938	0.0001234628074	9.762246e-05	2.662742e-06	1.7796234e-05	3.5799683e-05	0.0001200185976	0	1.58161e-05	0	4.57209e-06	5.2268e-06	0.000171953733	0.0001880110485	7.22332e-06	0	5.76745e-06	0	2.88775e-06	3.9052e-06	1.66386e-06	1.15355e-06	1.396275e-05	1.90518e-06	0	0	4.7233e-06	2.0263e-06	2.7465182e-05	0.000149482162	2.734e-06	0.000171319488	0.000133824321	1.20204e-05	1.849015e-05	6.640025e-05	1.34343e-06	0.000214323	0.00010647991	6.125479e-05	0.000328969	3.4743971e-05	0.000164099	2.6021988e-05	0	0.000134689518	0.0001358157938	7.60306e-06	0.000197988119	9.375985e-05	1.48881e-05	9.50408e-06	0.000118750713	0.000199300644	0.000183712987	1.4604465e-05	0.000189375898	0	1.18412e-05	5.1777e-06	0.00015952703	1.52115e-05	2.10503e-05	3.70046e-06	0.00013125424	9.824816e-05	5.7550197e-05	1.35778e-05	0.000104371	1.34675e-05	2.9829e-05	2.92329e-05	2.775444e-06	6.04532e-07	9.412909e-06	5.89518e-06	9.936984e-06	2.414584e-06	1.638783e-05	7.40027e-06	3.61455e-05	0	1.511389e-05	2.5479594e-05	5.1343209e-05	2.0570969e-05	8.54655e-06	4.81484e-06	1.872283e-05
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	k__Bacteria	0.000271092174	0.00025045702	0.000220052315	0.0001432076715	0.0002016995885	0.000545419083	0.000312004937	0.000304619847	0.000343210786	0.0003733097892	0.0004135607285	0.0004218669581	0.000345566326	0.000203358375	0.000205385665	0.00032639573	0.000416448405	0.0004666603397	0.0003247289265	0.0006290902788	0.000380601465	0.000511369577	0.000232481481	9.1385824e-05	0.000266024967	0.000645748231	0.0006240459909	0.000301144978	0.00024227383	0.0002322045821	0.000255363932	0.000281348148	0.0003177099915	0.000224586091	0.0001536491776	0.000437449	0.00016478357	2.9362278e-05	0.0002959613	0.00032361639	0.000324595239	0.00031974269	0.000201263736	0.000251679059	0.000473886891	0.0004206677101	0.000223896457	0.0003677796531	0.0005512738499	0.0005500795053	0.0002034450685	0.0004247470749	0.0003478632471	0.000143462208	0.000416319378	0.0001714442235	0.000152229704	0.0005104614798	0.000146994047	0.00015542654	0.000153896198	0.000236133342	0.0001945757165	0.0003457177423	0.00015918053	0.000265168874	0.000256731232	0.00038912999	0.00045345243	0.0003077488649	0.000212291468	0.000278622713	0.0002063216434	0.000241977557	0.000248794395	0.000256164778	0.000104216164	0.000139976851	0.0001611666339	8.9063459e-05	0.0001942714543	0.000210402125	0.0002290301001	0.000265362812	0.000196352806	0.000180636644	0.00032209114	0.000236950551	0.000354383087	0.000321694178	0.000219100086	0.00034426006	0	0.000293917645	0.0003971785933	0.000176097386	0.000177981013	4.5414004e-05	0.000141583112	0.0003324911389	0.000161421453	0.00030177663	0.0002493252021	0.0002819046852	0.000236982914	0.00046814503	0.0004211170084	0.000433558755	0.000263276496	0.0003097814189	0.000282060687	0.000180127204	0.000199993824	0.00017341225	2.5962729e-05	0.000170321867	0.000226170018	0.000183475105	0.000186202653	0.00023440344	0.0002831543631	0.0001846161912	0.0003608082819	0.000376699303	0.0004068677456	0.0004560297068	0.000408288713	0.000264919326	0.000499533884	0.000346505389	0.000308144102	0.00034901141	0.0002573163456	0.000486365398	0.0002944529	0.000303672541	0.000301108775	0.0002050381727	0.000152491855	0.0003687038339	0.0008029720164	0.0003153773396	0.0004930458313	0.000120686279	0.000228362997	0.00053654265	0.0002842627503	0.0003233305394	0.0003498343742	0.0003409874767	0.000212870716	0.000138944043	0.0002374854214	0.000289098345	0.000204410014	0.0001456742348	0.000184007702	0.0001266041399	0.00016844757	0.000132539393	0.000359232202	0.0002509633692	0.000250548156	0.000223341541	0.000346077272	0.000174342467	0.000242224969	0.000160929998	0.000194520208	0.0002382329467	0.0002118113489	0.000686142467	0.000681998578	0.000202142682	0.000230427704	0.0004492530805	0.000325148699	0.0003353056706	0.0005747957426	0.0002667521269	0.0002859001387	0.000282323325
